TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=18.023 (region 1)"
 STRANDID=422, SOLUTIONTIME=772
 I=199, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.765680313E+01 2.001006165E+02
 3.765683746E+01 1.975473785E+02
 3.765703201E+01 1.833443909E+02
 3.763502884E+01 1.805878143E+02
 3.756115341E+01 1.713183899E+02
 3.752171707E+01 1.716320953E+02
 3.745011139E+01 1.722391510E+02
 3.739961624E+01 1.713972778E+02
 3.732509232E+01 1.700691986E+02
 3.726889038E+01 1.716058044E+02
 3.719538116E+01 1.736221924E+02
 3.711875534E+01 1.754444427E+02
 3.704845810E+01 1.768655853E+02
 3.691707611E+01 1.813544006E+02
 3.690770340E+01 1.816705170E+02
 3.690000534E+01 1.819514771E+02
 3.676570892E+01 1.868137360E+02
 3.668245316E+01 1.898241882E+02
 3.660997009E+01 1.924517822E+02
 3.648730850E+01 1.970471954E+02
 3.646645737E+01 1.978746490E+02
 3.637900162E+01 2.012419281E+02
 3.629288483E+01 2.045619202E+02
 3.627396774E+01 2.052722015E+02
 3.610097122E+01 2.118838501E+02
 3.606442642E+01 2.133158264E+02
 3.590692139E+01 2.192466278E+02
 3.585058594E+01 2.213321228E+02
 3.570382309E+01 2.264747467E+02
 3.564104843E+01 2.287466125E+02
 3.549899673E+01 2.333628998E+02
 3.544786072E+01 2.349891052E+02
 3.526195526E+01 2.399946442E+02
 3.524725342E+01 2.404027557E+02
 3.522894669E+01 2.408812714E+02
 3.504825211E+01 2.453355560E+02
 3.490132141E+01 2.478374023E+02
 3.484943008E+01 2.486679077E+02
 3.482029724E+01 2.489641266E+02
 3.457138824E+01 2.520893860E+02
 3.455127716E+01 2.522816925E+02
 3.433458710E+01 2.543978424E+02
 3.432241440E+01 2.544486084E+02
 3.417106628E+01 2.550187836E+02
 3.410947037E+01 2.552517700E+02
 3.410406876E+01 2.552744141E+02
 3.391893387E+01 2.554710541E+02
 3.389599991E+01 2.554727325E+02
 3.372303391E+01 2.548275604E+02
 3.370193863E+01 2.547479553E+02
 3.366793823E+01 2.546647644E+02
 3.354706955E+01 2.541931305E+02
 3.344636154E+01 2.535144501E+02
 3.341575623E+01 2.532439575E+02
 3.326922607E+01 2.517678833E+02
 3.326531601E+01 2.517254486E+02
 3.326044464E+01 2.516771088E+02
 3.313301468E+01 2.504498901E+02
 3.307574081E+01 2.496825562E+02
 3.301589203E+01 2.489942627E+02
 3.295737839E+01 2.481391602E+02
 3.289470673E+01 2.472095795E+02
 3.280241394E+01 2.458103333E+02
 3.276877975E+01 2.452267303E+02
 3.266203308E+01 2.433402252E+02
 3.265196991E+01 2.431191101E+02
 3.258978271E+01 2.417567139E+02
 3.253802872E+01 2.406245422E+02
 3.252959442E+01 2.404392090E+02
 3.242697525E+01 2.377522278E+02
 3.240408325E+01 2.371503448E+02
 3.232062149E+01 2.344498901E+02
 3.229167938E+01 2.335083466E+02
 3.224290848E+01 2.316039124E+02
 3.218920135E+01 2.294887238E+02
 3.217717743E+01 2.288761139E+02
 3.214937210E+01 2.274491272E+02
 3.211779404E+01 2.258334045E+02
 3.210406494E+01 2.251265411E+02
 3.206413651E+01 2.222139282E+02
 3.203348160E+01 2.199662018E+02
 3.201502609E+01 2.178787994E+02
 3.197516060E+01 2.133545532E+02
 3.197072029E+01 2.125335083E+02
 3.195233345E+01 2.091274109E+02
 3.193209648E+01 2.053827057E+02
