TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=7.307 (region 1)"
 STRANDID=356, SOLUTIONTIME=772
 I=205, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.401311493E+01 1.999049988E+02
 3.401305008E+01 1.989110413E+02
 3.401254272E+01 1.898659058E+02
 3.395314407E+01 1.893102875E+02
 3.383837128E+01 1.865635529E+02
 3.366138077E+01 1.877840271E+02
 3.364353180E+01 1.879373627E+02
 3.361001968E+01 1.878677216E+02
 3.343706894E+01 1.875124969E+02
 3.333051300E+01 1.897555389E+02
 3.321638870E+01 1.920385132E+02
 3.305003738E+01 1.946293793E+02
 3.303885651E+01 1.948401947E+02
 3.288074875E+01 1.984160461E+02
 3.275637817E+01 2.011019440E+02
 3.267619705E+01 2.028283386E+02
 3.258632660E+01 2.048197784E+02
 3.243407440E+01 2.081803741E+02
 3.227935028E+01 2.114404144E+02
 3.214363861E+01 2.143288116E+02
 3.197792244E+01 2.179139862E+02
 3.188403702E+01 2.199016266E+02
 3.179410362E+01 2.219223938E+02
 3.166899872E+01 2.247361145E+02
 3.149538231E+01 2.287201691E+02
 3.144604111E+01 2.298446503E+02
 3.142351723E+01 2.303368683E+02
 3.118508911E+01 2.357558136E+02
 3.105532455E+01 2.386019745E+02
 3.091481209E+01 2.417292328E+02
 3.076429558E+01 2.450011292E+02
 3.066831207E+01 2.469458008E+02
 3.056959534E+01 2.488537445E+02
 3.041837120E+01 2.515289154E+02
 3.035808754E+01 2.526031036E+02
 3.030560684E+01 2.534609375E+02
 3.016447830E+01 2.557227478E+02
 2.999527740E+01 2.581603699E+02
 2.994656563E+01 2.588388672E+02
 2.974182892E+01 2.612877808E+02
 2.971160889E+01 2.615927124E+02
 2.953425598E+01 2.631133423E+02
 2.945810509E+01 2.635845642E+02
 2.934782600E+01 2.642237549E+02
 2.925708961E+01 2.646224365E+02
 2.913566399E+01 2.652511902E+02
 2.899056053E+01 2.656033630E+02
 2.894593239E+01 2.657222900E+02
 2.882182693E+01 2.658870239E+02
 2.873247147E+01 2.658855896E+02
 2.866179276E+01 2.658045654E+02
 2.856995773E+01 2.655370789E+02
 2.850875092E+01 2.652691650E+02
 2.844268990E+01 2.651647339E+02
 2.831082916E+01 2.653536377E+02
 2.823788071E+01 2.654768066E+02
 2.817951584E+01 2.653518066E+02
 2.811499023E+01 2.650408020E+02
 2.806935310E+01 2.649205322E+02
 2.795394897E+01 2.648907471E+02
 2.792066574E+01 2.648708496E+02
 2.788761330E+01 2.648821106E+02
 2.777360153E+01 2.647866821E+02
 2.772948074E+01 2.648359985E+02
 2.763270950E+01 2.653364868E+02
 2.754441643E+01 2.657248535E+02
 2.749334908E+01 2.661194763E+02
 2.737998581E+01 2.668133850E+02
 2.729156876E+01 2.673839417E+02
 2.719205475E+01 2.683048401E+02
 2.709977531E+01 2.694075012E+02
 2.700727463E+01 2.706596985E+02
 2.691874313E+01 2.720109558E+02
 2.685639381E+01 2.726426086E+02
 2.676800346E+01 2.731774292E+02
 2.667664337E+01 2.735746460E+02
 2.657588387E+01 2.740931091E+02
 2.649089622E+01 2.746714172E+02
 2.633227730E+01 2.751664734E+02
 2.627051544E+01 2.750449829E+02
 2.611985016E+01 2.734343262E+02
 2.605896378E+01 2.726200256E+02
 2.591261864E+01 2.695505981E+02
 2.584081459E+01 2.678449402E+02
 2.570637321E+01 2.635867310E+02
 2.563289452E+01 2.611503296E+02
 2.550662613E+01 2.561001892E+02
 2.543473053E+01 2.531609344E+02
 2.531638145E+01 2.471526947E+02
 2.525590515E+01 2.440555115E+02
 2.514977646E+01 2.378011780E+02
 2.509026146E+01 2.342900085E+02
 2.502886391E+01 2.299133148E+02
 2.495087051E+01 2.243472900E+02
 2.490962029E+01 2.207396088E+02
 2.483396721E+01 2.141322784E+02
 2.475563622E+01 2.052244110E+02
 2.473641205E+01 2.030355530E+02
 2.468739319E+01 1.954279022E+02
 2.465564537E+01 1.905004120E+02
 2.464806747E+01 1.888495636E+02
