TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=11.528 (region 1)"
 STRANDID=382, SOLUTIONTIME=772
 I=292, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 2.634129143E+01 2.134866333E+02
 2.641485023E+01 2.117513885E+02
 2.644153023E+01 2.111239014E+02
 2.648283577E+01 2.101717682E+02
 2.651546288E+01 2.094452209E+02
 2.653808975E+01 2.090341492E+02
 2.655603218E+01 2.085194702E+02
 2.655715370E+01 2.085288391E+02
 2.653580093E+01 2.096261597E+02
 2.653141403E+01 2.097936096E+02
 2.652118111E+01 2.102076874E+02
 2.645587349E+01 2.122673340E+02
 2.635284805E+01 2.153273163E+02
 2.634948921E+01 2.154253235E+02
 2.634805679E+01 2.154667206E+02
 2.620913887E+01 2.197816467E+02
 2.617462158E+01 2.208717804E+02
 2.604354477E+01 2.253735504E+02
 2.599612999E+01 2.268724060E+02
 2.584970665E+01 2.333253784E+02
 2.581294441E+01 2.349459076E+02
 2.564876556E+01 2.440040131E+02
 2.564867783E+01 2.440089874E+02
 2.564839745E+01 2.440204468E+02
 2.550366020E+01 2.497541656E+02
 2.533512306E+01 2.547481537E+02
 2.533122635E+01 2.548656464E+02
 2.532743645E+01 2.550089569E+02
 2.514340782E+01 2.615772705E+02
 2.505599403E+01 2.622624512E+02
 2.494651222E+01 2.627598877E+02
 2.485469627E+01 2.628983765E+02
 2.461304474E+01 2.624411011E+02
 2.449481583E+01 2.624181519E+02
 2.419793129E+01 2.634702148E+02
 2.418420601E+01 2.635570374E+02
 2.385887718E+01 2.670736694E+02
 2.382436943E+01 2.673398743E+02
 2.378192902E+01 2.676030884E+02
 2.351095772E+01 2.693432312E+02
 2.340952301E+01 2.685114441E+02
 2.327777290E+01 2.676127014E+02
 2.310220909E+01 2.692026672E+02
 2.305340004E+01 2.697149658E+02
 2.299802780E+01 2.711117554E+02
 2.292611885E+01 2.727915955E+02
 2.283458900E+01 2.720361633E+02
 2.280693436E+01 2.719243164E+02
 2.279323196E+01 2.717893677E+02
 2.267717361E+01 2.709148865E+02
 2.267310143E+01 2.708934631E+02
 2.257826614E+01 2.705616455E+02
 2.250396347E+01 2.703315125E+02
 2.248411369E+01 2.701757202E+02
 2.244985962E+01 2.692781067E+02
 2.239841080E+01 2.680745239E+02
 2.236649513E+01 2.673914185E+02
 2.230782700E+01 2.663158875E+02
 2.225399780E+01 2.655268250E+02
 2.223119354E+01 2.649616394E+02
 2.218614197E+01 2.635679321E+02
 2.214687729E+01 2.619064331E+02
 2.211927795E+01 2.607977295E+02
 2.208057594E+01 2.589544678E+02
 2.202265358E+01 2.567052002E+02
 2.199934387E+01 2.559271851E+02
 2.196880531E+01 2.545547943E+02
 2.192518425E+01 2.523574219E+02
 2.187402344E+01 2.470926666E+02
 2.186336327E+01 2.457939758E+02
 2.185107422E+01 2.445622101E+02
 2.181367683E+01 2.388022614E+02
 2.179721069E+01 2.381468658E+02
 2.174842834E+01 2.546108398E+02
 2.173851967E+01 2.580069580E+02
 2.173048019E+01 2.659353638E+02
 2.168645096E+01 3.093188477E+02
 2.164974594E+01 3.314488831E+02
 2.162798500E+01 3.421047974E+02
 2.160709953E+01 3.437157288E+02
 2.156946945E+01 3.468555298E+02
 2.153804016E+01 3.486144409E+02
 2.151925278E+01 3.489579773E+02
 2.149464607E+01 3.484649353E+02
 2.147004890E+01 3.434437866E+02
 2.145766640E+01 3.419899292E+02
 2.142456627E+01 3.338821411E+02
 2.141646385E+01 3.319637451E+02
 2.138753891E+01 3.243319397E+02
 2.138012505E+01 3.223663940E+02
 2.137849617E+01 3.218155212E+02
 2.134609795E+01 3.116860962E+02
 2.134576607E+01 3.115868835E+02
 2.134342003E+01 3.108010864E+02
 2.131731606E+01 3.020863342E+02
 2.131397438E+01 3.010529175E+02
 2.129137230E+01 2.936685791E+02
 2.128705597E+01 2.922988892E+02
 2.126955032E+01 2.871537781E+02
 2.126054573E+01 2.846654968E+02
 2.125382996E+01 2.823680115E+02
 2.123843956E+01 2.770015259E+02
 2.123600769E+01 2.761753235E+02
 2.123312378E+01 2.751593323E+02
 2.122175026E+01 2.715212708E+02
 2.121396065E+01 2.687013550E+02
 2.120941925E+01 2.667308655E+02
 2.120285416E+01 2.647763367E+02
 2.119521332E+01 2.631809082E+02
 2.118969154E+01 2.624315796E+02
 2.118095589E+01 2.608008728E+02
 2.116864395E+01 2.591247253E+02
 2.116727066E+01 2.588433228E+02
 2.116101456E+01 2.586186218E+02
 2.115516663E+01 2.583900146E+02
 2.115435600E+01 2.583696594E+02
 2.114975357E+01 2.584456177E+02
 2.114402199E+01 2.584137268E+02
 2.114282227E+01 2.584946594E+02
 2.113587570E+01 2.576535339E+02
 2.113295364E+01 2.577536621E+02
 2.112837219E+01 2.568083801E+02
 2.112536430E+01 2.561520996E+02
 2.112020111E+01 2.551581421E+02
 2.111734009E+01 2.549971466E+02
 2.111305046E+01 2.538805695E+02
