TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=6.332 (region 1)"
 STRANDID=350, SOLUTIONTIME=772
 I=193, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.385705948E+01 1.977301788E+02
 3.385646439E+01 1.927418365E+02
 3.385637665E+01 1.914010315E+02
 3.382672119E+01 1.914229126E+02
 3.368486404E+01 1.892137146E+02
 3.354611588E+01 1.899248199E+02
 3.349158096E+01 1.903146973E+02
 3.336542511E+01 1.900332336E+02
 3.328456497E+01 1.898641205E+02
 3.324753189E+01 1.906321716E+02
 3.306243134E+01 1.943811188E+02
 3.294828033E+01 1.961394653E+02
 3.285715103E+01 1.975295868E+02
 3.271464539E+01 2.007295837E+02
 3.266150284E+01 2.019228363E+02
 3.260165787E+01 2.031518097E+02
 3.243242264E+01 2.066452789E+02
 3.235581970E+01 2.082250824E+02
 3.209447479E+01 2.136240082E+02
 3.207325363E+01 2.140557556E+02
 3.202315140E+01 2.150610809E+02
 3.180486107E+01 2.194493713E+02
 3.167466164E+01 2.221263580E+02
 3.151191902E+01 2.254516144E+02
 3.140254974E+01 2.276889343E+02
 3.121001434E+01 2.315914764E+02
 3.109394646E+01 2.338373260E+02
 3.089339447E+01 2.380407867E+02
 3.080749893E+01 2.396757355E+02
 3.064407539E+01 2.427038574E+02
 3.042836189E+01 2.464828491E+02
 3.036822319E+01 2.475157471E+02
 3.010776901E+01 2.516143799E+02
 3.007394791E+01 2.521252289E+02
 2.986428833E+01 2.551886292E+02
 2.976088905E+01 2.565144043E+02
 2.966540146E+01 2.577196655E+02
 2.949322891E+01 2.594741516E+02
 2.943301392E+01 2.601209106E+02
 2.937718582E+01 2.606690674E+02
 2.915802002E+01 2.626880188E+02
 2.910340500E+01 2.631306152E+02
 2.894243240E+01 2.641910095E+02
 2.871975708E+01 2.656681824E+02
 2.869938278E+01 2.657734985E+02
 2.865199280E+01 2.660207214E+02
 2.846159935E+01 2.670278625E+02
 2.838118362E+01 2.674673462E+02
 2.821492958E+01 2.680268860E+02
 2.802202988E+01 2.690931091E+02
 2.794956207E+01 2.694176941E+02
 2.770905113E+01 2.710627747E+02
 2.768081284E+01 2.712654724E+02
 2.743702888E+01 2.732312012E+02
 2.741976166E+01 2.733703613E+02
 2.741750717E+01 2.733919678E+02
 2.720603371E+01 2.752136230E+02
 2.697386360E+01 2.785216370E+02
 2.696728134E+01 2.786152344E+02
 2.696542168E+01 2.786441345E+02
 2.693824959E+01 2.789957886E+02
 2.666975021E+01 2.825539246E+02
 2.665284157E+01 2.827102966E+02
 2.660836220E+01 2.829265137E+02
 2.637245369E+01 2.842433777E+02
 2.622809601E+01 2.838590393E+02
 2.607705879E+01 2.832850037E+02
 2.592557335E+01 2.811302490E+02
 2.581587791E+01 2.796666260E+02
 2.569880676E+01 2.767259827E+02
 2.559120941E+01 2.740322266E+02
 2.536737633E+01 2.668909912E+02
 2.536450386E+01 2.668053589E+02
 2.529535484E+01 2.643858643E+02
 2.512442589E+01 2.584034729E+02
 2.511840630E+01 2.581599731E+02
 2.490420532E+01 2.494890747E+02
 2.488994789E+01 2.487687683E+02
 2.470508003E+01 2.395048065E+02
 2.465075493E+01 2.364270477E+02
 2.451762390E+01 2.289373474E+02
 2.442270660E+01 2.224473267E+02
 2.435901451E+01 2.180582886E+02
 2.426666260E+01 2.102721710E+02
 2.422551727E+01 2.068175201E+02
 2.420891762E+01 2.050574036E+02
 2.411386299E+01 1.948896179E+02
 2.406638908E+01 1.882216492E+02
 2.402101707E+01 1.817465515E+02
 2.396193314E+01 1.702787323E+02
 2.394455910E+01 1.668339081E+02
 2.388494873E+01 1.502857666E+02
 2.388262939E+01 1.496272888E+02
 2.386961365E+01 1.444056244E+02
 2.383382034E+01 1.301222839E+02
 2.383021927E+01 1.281417542E+02
 2.379721451E+01 1.093670959E+02
 2.379246140E+01 1.060047302E+02
 2.377243805E+01 9.131583405E+01
 2.376915169E+01 8.943569946E+01
 2.375923538E+01 8.349554443E+01
 2.375842285E+01 8.592407227E+01
 2.375626564E+01 9.234459686E+01
 2.375955963E+01 1.088464050E+02
 2.376080894E+01 1.149244232E+02
 2.377077293E+01 1.407401428E+02
 2.377401543E+01 1.488969879E+02
 2.379380608E+01 1.833722687E+02
 2.379832840E+01 1.909983215E+02
 2.383190536E+01 2.296043701E+02
 2.383517456E+01 2.332316589E+02
 2.386668968E+01 2.561232910E+02
 2.388547897E+01 2.698265686E+02
 2.388904572E+01 2.714602661E+02
 2.395030975E+01 2.983554077E+02
 2.397123337E+01 3.037651672E+02
 2.403102875E+01 3.184469604E+02
 2.408472252E+01 3.257164917E+02
 2.412944031E+01 3.314437256E+02
 2.424167061E+01 3.391764832E+02
 2.424774933E+01 3.395726624E+02
 2.426148033E+01 3.400514832E+02
 2.438898277E+01 3.445422668E+02
 2.448582268E+01 3.460853882E+02
 2.455576324E+01 3.471347656E+02
 2.464476967E+01 3.474123535E+02
 2.475193024E+01 3.477487183E+02
 2.490872383E+01 3.471696167E+02
 2.495869637E+01 3.470080261E+02
 2.513700867E+01 3.448958130E+02
 2.518586349E+01 3.442776184E+02
 2.537963295E+01 3.418542175E+02
 2.543923187E+01 3.409873962E+02
 2.563695526E+01 3.397695312E+02
 2.568988609E+01 3.394559937E+02
 2.592745590E+01 3.384704590E+02
 2.594004822E+01 3.384544983E+02
 2.598855782E+01 3.354770813E+02
 2.619841576E+01 3.225969238E+02
 2.625895500E+01 3.156146545E+02
 2.648930168E+01 2.882402039E+02
 2.666413116E+01 2.769762573E+02
 2.681311607E+01 2.676372375E+02
 2.694301987E+01 2.683594971E+02
 2.706760979E+01 2.704125977E+02
 2.730450249E+01 2.772259521E+02
 2.737507057E+01 2.793068848E+02
 2.763628769E+01 2.847388000E+02
 2.768490601E+01 2.857232361E+02
 2.770001793E+01 2.857956238E+02
 2.795990181E+01 2.880682373E+02
 2.815237045E+01 2.873079224E+02
 2.827060127E+01 2.866953735E+02
 2.855496407E+01 2.834864197E+02
 2.863098907E+01 2.826206665E+02
 2.872668266E+01 2.816065063E+02
 2.902957916E+01 2.780576782E+02
 2.929489517E+01 2.761595459E+02
 2.938288879E+01 2.754451904E+02
 2.957902718E+01 2.746059265E+02
 2.965593338E+01 2.742533264E+02
 2.974970627E+01 2.738283081E+02
 2.992158508E+01 2.730005493E+02
 2.998335648E+01 2.726768799E+02
 3.023242188E+01 2.709833679E+02
 3.037854004E+01 2.697150269E+02
 3.054123116E+01 2.681017151E+02
 3.083036423E+01 2.644907532E+02
 3.084924889E+01 2.642344666E+02
 3.086787605E+01 2.639473267E+02
 3.114662552E+01 2.595877075E+02
 3.124164391E+01 2.578870850E+02
 3.142501259E+01 2.546397552E+02
 3.169095993E+01 2.499314880E+02
 3.171128082E+01 2.495745239E+02
 3.173832321E+01 2.491124573E+02
 3.198696899E+01 2.450541534E+02
 3.215000916E+01 2.426938629E+02
 3.226783752E+01 2.409587708E+02
 3.252021027E+01 2.377327881E+02
 3.255514145E+01 2.372906342E+02
 3.275481796E+01 2.350009155E+02
 3.280958557E+01 2.343736725E+02
 3.281950760E+01 2.342474518E+02
 3.303473663E+01 2.315637054E+02
 3.312134552E+01 2.304495392E+02
 3.325886154E+01 2.286879730E+02
 3.344031906E+01 2.236761780E+02
 3.346858215E+01 2.228867340E+02
 3.351863098E+01 2.216629181E+02
 3.367090607E+01 2.179058990E+02
 3.375090408E+01 2.091621094E+02
 3.385705948E+01 1.977301788E+02
