TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=11.691 (region 1)"
 STRANDID=383, SOLUTIONTIME=772
 I=146, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 2.550554085E+01 2.457137299E+02
 2.556754303E+01 2.438555603E+02
 2.563328934E+01 2.414192657E+02
 2.569499016E+01 2.397924194E+02
 2.569891548E+01 2.396395264E+02
 2.569903564E+01 2.396540222E+02
 2.566200447E+01 2.417877960E+02
 2.565854836E+01 2.419739532E+02
 2.565228844E+01 2.422897186E+02
 2.553329659E+01 2.467884674E+02
 2.544355202E+01 2.499014893E+02
 2.534125328E+01 2.528754578E+02
 2.524014664E+01 2.559665222E+02
 2.507846642E+01 2.617879028E+02
 2.505931854E+01 2.624958191E+02
 2.503653526E+01 2.628211365E+02
 2.491376877E+01 2.648742371E+02
 2.478024292E+01 2.638616028E+02
 2.473545074E+01 2.634723816E+02
 2.467424583E+01 2.631914673E+02
 2.449224091E+01 2.624954834E+02
 2.417308235E+01 2.643423462E+02
 2.413581657E+01 2.644940491E+02
 2.410696030E+01 2.648042603E+02
 2.381201553E+01 2.688028259E+02
 2.379393768E+01 2.690856934E+02
 2.362979126E+01 2.712528687E+02
 2.348225021E+01 2.706448364E+02
 2.344306183E+01 2.707225952E+02
 2.338906479E+01 2.705168152E+02
 2.326755524E+01 2.700525208E+02
 2.315753174E+01 2.700979004E+02
 2.311948395E+01 2.701650085E+02
 2.304287529E+01 2.708831177E+02
 2.296460152E+01 2.718000488E+02
 2.294197273E+01 2.722136230E+02
 2.282960510E+01 2.742007751E+02
 2.282605362E+01 2.741792908E+02
 2.273390961E+01 2.733488770E+02
 2.266858101E+01 2.726499023E+02
 2.262073898E+01 2.722848511E+02
 2.251373291E+01 2.720187683E+02
 2.250229645E+01 2.719527893E+02
 2.239532089E+01 2.710657349E+02
 2.238271523E+01 2.709038696E+02
 2.229643250E+01 2.691739197E+02
 2.226473618E+01 2.685724182E+02
 2.220471764E+01 2.674103394E+02
 2.215288734E+01 2.663028870E+02
 2.211979675E+01 2.654817810E+02
 2.204569626E+01 2.636045532E+02
 2.204303169E+01 2.635316772E+02
 2.203872108E+01 2.633946838E+02
 2.197342682E+01 2.620051880E+02
 2.192570305E+01 2.609756775E+02
 2.190851784E+01 2.601188049E+02
