TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=19.971 (region 1)"
 STRANDID=434, SOLUTIONTIME=772
 I=196, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.856508636E+01 2.071057587E+02
 3.856517792E+01 2.017463379E+02
 3.856538773E+01 1.865443115E+02
 3.849489975E+01 1.771759338E+02
 3.846971893E+01 1.727201843E+02
 3.837786484E+01 1.714440002E+02
 3.835863113E+01 1.712001190E+02
 3.825594330E+01 1.705689240E+02
 3.823943329E+01 1.704257202E+02
 3.812892914E+01 1.732086639E+02
 3.811949921E+01 1.734569244E+02
 3.804904175E+01 1.748315277E+02
 3.802239990E+01 1.753746033E+02
 3.801726913E+01 1.755888367E+02
 3.794146347E+01 1.788237610E+02
 3.784872818E+01 1.824078064E+02
 3.781414795E+01 1.837790527E+02
 3.776761627E+01 1.854120789E+02
 3.768660736E+01 1.884031677E+02
 3.758142090E+01 1.927608643E+02
 3.756717682E+01 1.933407440E+02
 3.754251099E+01 1.943606415E+02
 3.743279266E+01 1.988702698E+02
 3.737715912E+01 2.011448364E+02
 3.726991272E+01 2.055084686E+02
 3.718256760E+01 2.089135284E+02
 3.711756516E+01 2.114178314E+02
 3.706243515E+01 2.136727295E+02
 3.695252609E+01 2.181110382E+02
 3.686988068E+01 2.213085022E+02
 3.677017593E+01 2.250472717E+02
 3.667682266E+01 2.281410217E+02
 3.653391266E+01 2.326262054E+02
 3.647552872E+01 2.342126465E+02
 3.642861938E+01 2.354012299E+02
 3.623687363E+01 2.405003052E+02
 3.617200470E+01 2.418438568E+02
 3.604066086E+01 2.445765228E+02
 3.595987701E+01 2.463869324E+02
 3.586637497E+01 2.478203888E+02
 3.577650452E+01 2.491768494E+02
 3.573609161E+01 2.494027710E+02
 3.554980469E+01 2.510965576E+02
 3.551188660E+01 2.513217010E+02
 3.534243393E+01 2.524770355E+02
 3.528586960E+01 2.526818237E+02
 3.516430283E+01 2.531369476E+02
 3.506204987E+01 2.530744324E+02
 3.499397278E+01 2.531077881E+02
 3.491515732E+01 2.530764771E+02
 3.486174774E+01 2.529485626E+02
 3.477215958E+01 2.524568939E+02
 3.476033783E+01 2.523751831E+02
 3.466555786E+01 2.518162079E+02
 3.463217163E+01 2.516038666E+02
 3.454644775E+01 2.510014496E+02
 3.452070236E+01 2.507159729E+02
 3.440621185E+01 2.494822693E+02
 3.440073013E+01 2.494163971E+02
 3.437790680E+01 2.491641693E+02
 3.427679062E+01 2.480487518E+02
 3.425017929E+01 2.477661896E+02
 3.415433884E+01 2.465428314E+02
 3.410371399E+01 2.458600616E+02
 3.403998566E+01 2.448386993E+02
 3.396738052E+01 2.436744690E+02
 3.392825699E+01 2.428994293E+02
 3.383891296E+01 2.411090240E+02
 3.381927872E+01 2.406415253E+02
 3.371809006E+01 2.382393646E+02
 3.371313095E+01 2.380903168E+02
 3.363509750E+01 2.357373352E+02
 3.361213303E+01 2.350451660E+02
 3.361067581E+01 2.350010376E+02
 3.354729080E+01 2.326551361E+02
 3.351246643E+01 2.313534698E+02
 3.348636246E+01 2.300811615E+02
 3.343081284E+01 2.273666229E+02
 3.342963028E+01 2.272826843E+02
 3.342633820E+01 2.270489044E+02
 3.337992096E+01 2.237516632E+02
 3.336304474E+01 2.225498352E+02
 3.333455276E+01 2.193594666E+02
 3.330702209E+01 2.162729187E+02
 3.329360580E+01 2.137715149E+02
 3.326090240E+01 2.076782837E+02
 3.325720215E+01 2.064969940E+02
 3.323847961E+01 2.005290985E+02
 3.322579575E+01 1.964874115E+02
 3.322326660E+01 1.956828003E+02
 3.319923782E+01 1.825944519E+02
 3.319298935E+01 1.791957703E+02
 3.317688370E+01 1.644761810E+02
 3.316922760E+01 1.574952087E+02
 3.315880203E+01 1.420819550E+02
 3.315143585E+01 1.312229614E+02
 3.314563370E+01 1.184483948E+02
 3.313931656E+01 1.045019989E+02
 3.313578415E+01 9.457312775E+01
 3.313257599E+01 8.551532745E+01
 3.313144684E+01 8.325587463E+01
 3.313048172E+01 8.130774689E+01
 3.313097382E+01 8.577695465E+01
 3.313153839E+01 9.094983673E+01
 3.313377762E+01 1.017821808E+02
 3.313611603E+01 1.130991974E+02
 3.314118958E+01 1.310948639E+02
 3.314551544E+01 1.464236603E+02
 3.315501404E+01 1.701107788E+02
 3.316066360E+01 1.841813660E+02
 3.317702866E+01 2.108361053E+02
 3.318218994E+01 2.192263336E+02
 3.320932388E+01 2.462681122E+02
 3.321072006E+01 2.476565399E+02
 3.321772003E+01 2.516037292E+02
 3.324704361E+01 2.681421814E+02
 3.325735474E+01 2.710864868E+02
 3.329223251E+01 2.810235596E+02
 3.332683945E+01 2.853071289E+02
 3.334766388E+01 2.878785095E+02
 3.339314270E+01 2.898256531E+02
 3.341502380E+01 2.907677612E+02
 3.343341446E+01 2.909523315E+02
 3.349649811E+01 2.915717163E+02
 3.357195282E+01 2.918984680E+02
 3.359469223E+01 2.920009766E+02
 3.368119431E+01 2.924507141E+02
 3.370213318E+01 2.925554199E+02
 3.378455353E+01 2.927543030E+02
 3.382300186E+01 2.928253479E+02
 3.389441681E+01 2.928390198E+02
 3.395526505E+01 2.929312134E+02
 3.400347519E+01 2.930987854E+02
 3.408858109E+01 2.934498596E+02
 3.411204529E+01 2.936237488E+02
 3.420500183E+01 2.942565308E+02
 3.421812820E+01 2.943471680E+02
 3.422164154E+01 2.943678284E+02
 3.432084656E+01 2.951362000E+02
 3.437056732E+01 2.955125122E+02
 3.443217468E+01 2.960332031E+02
 3.454338455E+01 2.972079163E+02
 3.455626297E+01 2.973583374E+02
 3.459355164E+01 2.977796326E+02
 3.468759918E+01 2.988561401E+02
 3.471827698E+01 2.991373291E+02
 3.483669281E+01 3.002741699E+02
 3.491930771E+01 3.011883850E+02
 3.499678040E+01 3.018109741E+02
 3.511132050E+01 3.026968384E+02
 3.516500473E+01 3.030323792E+02
 3.529877472E+01 3.038928223E+02
 3.533535004E+01 3.040928040E+02
 3.545758820E+01 3.048421326E+02
 3.548682404E+01 3.049278564E+02
 3.559751129E+01 3.051611633E+02
 3.571718597E+01 3.054456482E+02
 3.579657364E+01 3.057279358E+02
 3.598379898E+01 3.060642700E+02
 3.601779175E+01 3.061122742E+02
 3.606550980E+01 3.061256104E+02
 3.622557831E+01 3.061959229E+02
 3.633851242E+01 3.059310913E+02
 3.640922165E+01 3.057367249E+02
 3.658317184E+01 3.037282715E+02
 3.660319901E+01 3.035436096E+02
 3.677881622E+01 3.000997314E+02
 3.680495453E+01 2.995770569E+02
 3.680779648E+01 2.994974976E+02
 3.700555801E+01 2.941977844E+02
 3.702145004E+01 2.936442871E+02
 3.720421600E+01 2.877342224E+02
 3.721100235E+01 2.874843445E+02
 3.737105560E+01 2.812125549E+02
 3.738365555E+01 2.807180481E+02
 3.738420105E+01 2.806976013E+02
 3.739566422E+01 2.802572021E+02
 3.755360794E+01 2.741961365E+02
 3.756136703E+01 2.739834595E+02
 3.771188736E+01 2.696823730E+02
 3.772582626E+01 2.695018616E+02
 3.785213089E+01 2.674909058E+02
 3.787440109E+01 2.676062012E+02
 3.798916626E+01 2.680324402E+02
 3.800251770E+01 2.681734314E+02
 3.809933853E+01 2.695536804E+02
 3.812218094E+01 2.698816528E+02
 3.812522125E+01 2.699271545E+02
 3.824795151E+01 2.719750061E+02
 3.824942780E+01 2.719948120E+02
 3.827672958E+01 2.703985596E+02
 3.836550140E+01 2.652073059E+02
 3.837002563E+01 2.646387939E+02
 3.847312927E+01 2.519074097E+02
 3.848685837E+01 2.452580872E+02
 3.856508636E+01 2.071057587E+02
