TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=12.34 (region 1)"
 STRANDID=387, SOLUTIONTIME=772
 I=264, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.500682449E+01 1.895800476E+02
 3.500669861E+01 1.795193939E+02
 3.500669861E+01 1.793956299E+02
 3.500621414E+01 1.793542175E+02
 3.493740463E+01 1.738697357E+02
 3.492450333E+01 1.735470276E+02
 3.486335754E+01 1.714266510E+02
 3.483399200E+01 1.701973572E+02
 3.479490280E+01 1.684643707E+02
 3.474828339E+01 1.693675842E+02
 3.474010468E+01 1.694568634E+02
 3.468413162E+01 1.692398834E+02
 3.466831589E+01 1.692647552E+02
 3.463564682E+01 1.698852234E+02
 3.460483170E+01 1.704757690E+02
 3.459011841E+01 1.707678375E+02
 3.453734589E+01 1.719913940E+02
 3.451776886E+01 1.724848328E+02
 3.447879410E+01 1.735631866E+02
 3.445934677E+01 1.740831299E+02
 3.443687057E+01 1.748024292E+02
 3.439820862E+01 1.760627899E+02
 3.436944199E+01 1.769638367E+02
 3.433451462E+01 1.780571747E+02
 3.428707886E+01 1.795573730E+02
 3.427920151E+01 1.798052521E+02
 3.425993729E+01 1.804830627E+02
 3.421121979E+01 1.821995239E+02
 3.420067978E+01 1.825756683E+02
 3.415065002E+01 1.843669281E+02
 3.411015701E+01 1.858153992E+02
 3.410149002E+01 1.860991821E+02
 3.403134918E+01 1.884695282E+02
 3.400771332E+01 1.892571106E+02
 3.400450134E+01 1.893700714E+02
 3.391710663E+01 1.923247681E+02
 3.390520859E+01 1.927279663E+02
 3.383377075E+01 1.950989227E+02
 3.381797409E+01 1.956223907E+02
 3.375458527E+01 1.976498108E+02
 3.371123123E+01 1.991116943E+02
 3.366447449E+01 2.007191010E+02
 3.363362885E+01 2.017436066E+02
 3.356194687E+01 2.040361481E+02
 3.352805328E+01 2.051513367E+02
 3.347432709E+01 2.069288025E+02
 3.343688965E+01 2.081991730E+02
 3.336989594E+01 2.105351868E+02
 3.333824158E+01 2.116550903E+02
 3.332561874E+01 2.120700378E+02
 3.320782089E+01 2.160496063E+02
 3.319105530E+01 2.166401978E+02
 3.309957504E+01 2.198588104E+02
 3.303151703E+01 2.222397156E+02
 3.295772552E+01 2.247739258E+02
 3.286935806E+01 2.277596893E+02
 3.283853149E+01 2.287877045E+02
 3.273256302E+01 2.323922577E+02
 3.263497543E+01 2.356929016E+02
 3.258319473E+01 2.373603973E+02
 3.244511414E+01 2.417742462E+02
 3.241753006E+01 2.425944824E+02
 3.223182678E+01 2.480269165E+02
 3.221468353E+01 2.484803314E+02
 3.207669449E+01 2.520391846E+02
 3.199388885E+01 2.541779175E+02
 3.198207855E+01 2.544651947E+02
 3.178407478E+01 2.587277527E+02
 3.166210556E+01 2.610601501E+02
 3.156508446E+01 2.627030945E+02
 3.151040459E+01 2.634779968E+02
 3.130193138E+01 2.659662476E+02
 3.123822784E+01 2.664395142E+02
 3.113873100E+01 2.666329346E+02
 3.099059105E+01 2.674446411E+02
 3.086213875E+01 2.676416931E+02
 3.078511620E+01 2.675614624E+02
 3.062898064E+01 2.669349365E+02
 3.056646538E+01 2.665898132E+02
 3.042560577E+01 2.656898804E+02
 3.036108589E+01 2.649787598E+02
 3.025708199E+01 2.638435974E+02
 3.015781975E+01 2.626269226E+02
 3.008013344E+01 2.615692139E+02
 2.995215416E+01 2.594140625E+02
 2.986616707E+01 2.579766235E+02
 2.973632050E+01 2.558047638E+02
 2.968085480E+01 2.549687042E+02
 2.961734200E+01 2.535675049E+02
 2.951581383E+01 2.513506165E+02
 2.946076202E+01 2.501162720E+02
 2.936191368E+01 2.479952850E+02
 2.930504799E+01 2.465565338E+02
 2.923625946E+01 2.449083252E+02
 2.914864922E+01 2.427169800E+02
 2.913490677E+01 2.423498688E+02
 2.907766533E+01 2.406808472E+02
 2.902424622E+01 2.391036072E+02
 2.901487923E+01 2.388492126E+02
 2.889911461E+01 2.354927521E+02
 2.886080933E+01 2.343835297E+02
 2.877213669E+01 2.316215057E+02
 2.871102905E+01 2.297165833E+02
 2.864665413E+01 2.275509949E+02
 2.857042122E+01 2.250016022E+02
 2.852525330E+01 2.232750397E+02
 2.844516182E+01 2.202294464E+02
 2.842120934E+01 2.191621857E+02
 2.837563705E+01 2.171456604E+02
 2.834581375E+01 2.158282166E+02
 2.833008194E+01 2.151407776E+02
 2.827747345E+01 2.121987152E+02
 2.823454285E+01 2.098123474E+02
 2.821392822E+01 2.082524261E+02
 2.815678978E+01 2.039603119E+02
 2.815576935E+01 2.038838043E+02
 2.815540123E+01 2.038564301E+02
 2.810534859E+01 1.983461304E+02
 2.809006500E+01 1.966828156E+02
 2.806000328E+01 1.915537262E+02
 2.803641891E+01 1.875630798E+02
 2.801985741E+01 1.830074463E+02
 2.799268723E+01 1.755661163E+02
 2.798492432E+01 1.720844116E+02
 2.795757866E+01 1.598806915E+02
 2.795517731E+01 1.581307068E+02
 2.793561935E+01 1.439489899E+02
 2.793070793E+01 1.403878174E+02
 2.793010712E+01 1.399529266E+02
 2.791179276E+01 1.191382446E+02
 2.790963364E+01 1.166918869E+02
 2.790794182E+01 1.139353104E+02
 2.789581299E+01 9.412787628E+01
 2.789446068E+01 9.157409668E+01
 2.788831520E+01 7.999704742E+01
 2.788789368E+01 8.003939819E+01
 2.788627243E+01 8.024452209E+01
 2.788751984E+01 9.003826141E+01
 2.788784218E+01 9.253353882E+01
 2.789233208E+01 1.111787415E+02
 2.789331436E+01 1.152239609E+02
 2.790280533E+01 1.436526947E+02
 2.790419388E+01 1.477852936E+02
