TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=18.997 (region 1)"
 STRANDID=428, SOLUTIONTIME=772
 I=192, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.811093903E+01 2.027347260E+02
 3.811109161E+01 1.948474426E+02
 3.811120605E+01 1.864136353E+02
 3.806511688E+01 1.806889343E+02
 3.801543045E+01 1.726549683E+02
 3.794992447E+01 1.717924194E+02
 3.790438080E+01 1.718274994E+02
 3.782878113E+01 1.708847809E+02
 3.778522110E+01 1.700347748E+02
 3.770515823E+01 1.722201996E+02
 3.765229034E+01 1.737240906E+02
 3.757492447E+01 1.755592957E+02
 3.751552582E+01 1.768467865E+02
 3.743737030E+01 1.795849609E+02
 3.737591553E+01 1.817981873E+02
 3.727794647E+01 1.854715118E+02
 3.722953415E+01 1.872621460E+02
 3.710289383E+01 1.921835327E+02
 3.706186676E+01 1.938028564E+02
 3.691308975E+01 1.995429993E+02
 3.688770676E+01 2.005070953E+02
 3.672222519E+01 2.070657349E+02
 3.670598602E+01 2.077041779E+02
 3.652091599E+01 2.148117371E+02
 3.651799393E+01 2.149241180E+02
 3.650281143E+01 2.154998932E+02
 3.633090591E+01 2.220094604E+02
 3.629996490E+01 2.231992798E+02
 3.615422058E+01 2.285346222E+02
 3.610919571E+01 2.299773102E+02
 3.593326187E+01 2.355963135E+02
 3.591203308E+01 2.361376801E+02
 3.581985855E+01 2.385590668E+02
 3.572421646E+01 2.410500336E+02
 3.569339752E+01 2.417484283E+02
 3.555235672E+01 2.443999786E+02
 3.539694214E+01 2.473552856E+02
 3.536694717E+01 2.479392395E+02
 3.534600067E+01 2.483133392E+02
 3.520120621E+01 2.503571167E+02
 3.511788940E+01 2.512094116E+02
 3.502187347E+01 2.518432617E+02
 3.490791702E+01 2.527901611E+02
 3.483050919E+01 2.532043762E+02
 3.469385529E+01 2.538491669E+02
 3.464181900E+01 2.539620209E+02
 3.449475479E+01 2.541762848E+02
 3.447961807E+01 2.541487274E+02
 3.444194794E+01 2.540719299E+02
 3.434067917E+01 2.538720703E+02
 3.422492599E+01 2.533561859E+02
 3.421149445E+01 2.532846527E+02
 3.420704651E+01 2.532598114E+02
 3.407066727E+01 2.524817505E+02
 3.403398895E+01 2.521736755E+02
 3.391929245E+01 2.512211761E+02
 3.386731720E+01 2.506778564E+02
 3.372172928E+01 2.493757935E+02
 3.371423721E+01 2.492961731E+02
 3.370645523E+01 2.492116852E+02
 3.358402252E+01 2.477691803E+02
 3.355318069E+01 2.472402191E+02
 3.345385361E+01 2.457322845E+02
 3.342342377E+01 2.452344513E+02
 3.331666565E+01 2.434915771E+02
 3.330808640E+01 2.433175354E+02
 3.325474930E+01 2.422151642E+02
 3.319585800E+01 2.409992371E+02
