TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=3.572 (region 1)"
 STRANDID=333, SOLUTIONTIME=772
 I=311, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.343836594E+01 1.573306580E+02
 3.343803406E+01 1.601783600E+02
 3.343745422E+01 1.652052002E+02
 3.341002274E+01 1.803171234E+02
 3.338430786E+01 1.933746490E+02
 3.336470413E+01 1.936199493E+02
 3.332522583E+01 1.939347382E+02
 3.328316498E+01 1.938089600E+02
 3.326324081E+01 1.936811676E+02
 3.323076248E+01 1.941949463E+02
 3.319751740E+01 1.947081299E+02
 3.318184280E+01 1.947316895E+02
 3.312856674E+01 1.947920837E+02
 3.309629822E+01 1.951892090E+02
 3.306385803E+01 1.956100464E+02
 3.301993942E+01 1.960462494E+02
 3.299688721E+01 1.962813721E+02
 3.294608307E+01 1.970047913E+02
 3.292538452E+01 1.973187103E+02
 3.287281799E+01 1.980331421E+02
 3.284598923E+01 1.984659729E+02
 3.280197144E+01 1.992548828E+02
 3.274952698E+01 2.001648407E+02
 3.272329712E+01 2.005960999E+02
 3.269573593E+01 2.010641785E+02
 3.265436935E+01 2.017787476E+02
 3.261520767E+01 2.025307312E+02
 3.257607651E+01 2.033504486E+02
 3.253597260E+01 2.041934814E+02
 3.247108078E+01 2.054777832E+02
 3.245066452E+01 2.058948975E+02
 3.240028381E+01 2.069227295E+02
 3.236321640E+01 2.076607666E+02
 3.234955978E+01 2.079615936E+02
 3.226821136E+01 2.097615814E+02
 3.220534897E+01 2.111293793E+02
 3.214574051E+01 2.123893127E+02
 3.206486130E+01 2.140925903E+02
 3.201156616E+01 2.151936188E+02
 3.194470024E+01 2.165599365E+02
 3.187602234E+01 2.179384460E+02
 3.181816673E+01 2.191619873E+02
 3.172489548E+01 2.210941315E+02
 3.156730461E+01 2.242456970E+02
 3.153224945E+01 2.249142151E+02
 3.151061821E+01 2.253326874E+02
 3.132347298E+01 2.286951141E+02
 3.116717529E+01 2.311892242E+02
 3.107360077E+01 2.326405029E+02
 3.082595634E+01 2.360211029E+02
 3.078528976E+01 2.365526886E+02
 3.077082253E+01 2.367150574E+02
 3.045899010E+01 2.402441101E+02
 3.037093163E+01 2.410983734E+02
 3.008391571E+01 2.444420471E+02
 3.000090790E+01 2.454629517E+02
 2.969399071E+01 2.493408661E+02
 2.967617035E+01 2.495850677E+02
 2.961551285E+01 2.502197571E+02
 2.939290237E+01 2.524080505E+02
 2.931927490E+01 2.530753937E+02
 2.914994049E+01 2.545660553E+02
 2.899395943E+01 2.560447388E+02
 2.896538925E+01 2.563210754E+02
 2.889707565E+01 2.569627686E+02
 2.879312325E+01 2.579425049E+02
 2.876495171E+01 2.582032166E+02
 2.868156815E+01 2.589575500E+02
 2.862939453E+01 2.594425049E+02
 2.859055901E+01 2.598040161E+02
 2.852046776E+01 2.604871826E+02
 2.848285866E+01 2.608740540E+02
 2.841270828E+01 2.616046143E+02
 2.834784317E+01 2.622001648E+02
 2.833435249E+01 2.623353577E+02
 2.826221466E+01 2.631056519E+02
 2.823139572E+01 2.634253235E+02
 2.818985176E+01 2.638405151E+02
 2.815820503E+01 2.641732788E+02
 2.810228157E+01 2.647558594E+02
 2.808837891E+01 2.649050598E+02
 2.807523346E+01 2.650263062E+02
 2.801759720E+01 2.655725098E+02
 2.799212074E+01 2.658442078E+02
 2.794227600E+01 2.663986511E+02
 2.791061211E+01 2.667528381E+02
 2.788354492E+01 2.670654907E+02
 2.785813713E+01 2.673097839E+02
 2.783071327E+01 2.676121216E+02
 2.779561615E+01 2.680157166E+02
 2.777460098E+01 2.682807312E+02
 2.773559761E+01 2.687670898E+02
 2.773002243E+01 2.688375549E+02
 2.772693825E+01 2.688752747E+02
 2.768433762E+01 2.693450317E+02
 2.768314552E+01 2.693584900E+02
 2.764701843E+01 2.698092041E+02
 2.761879730E+01 2.701737671E+02
 2.760485458E+01 2.703498230E+02
 2.757800865E+01 2.706903687E+02
 2.755664444E+01 2.709570618E+02
 2.752760124E+01 2.712989502E+02
 2.748485756E+01 2.718495789E+02
 2.748336601E+01 2.718697205E+02
 2.747527885E+01 2.719892273E+02
 2.744080544E+01 2.725021057E+02
 2.742972374E+01 2.726737366E+02
 2.739187050E+01 2.732951965E+02
 2.737255859E+01 2.736683960E+02
 2.733047295E+01 2.744183044E+02
 2.729837799E+01 2.749434814E+02
 2.724249649E+01 2.758806152E+02
 2.714843559E+01 2.770684509E+02
 2.713056564E+01 2.773078308E+02
 2.711592293E+01 2.774415283E+02
 2.697235489E+01 2.784410706E+02
 2.674226189E+01 2.807080994E+02
 2.663024712E+01 2.818873901E+02
 2.653944206E+01 2.827584534E+02
 2.643112946E+01 2.838926697E+02
 2.630580902E+01 2.848526001E+02
 2.610893822E+01 2.851683960E+02
 2.598697662E+01 2.856121521E+02
 2.579037476E+01 2.847448730E+02
 2.567177963E+01 2.841912231E+02
 2.547362328E+01 2.819656372E+02
 2.535894585E+01 2.807938538E+02
 2.515798759E+01 2.779071655E+02
 2.504817009E+01 2.765636597E+02
 2.485334015E+01 2.742850647E+02
 2.475383949E+01 2.733513794E+02
 2.462884521E+01 2.714486694E+02
 2.456823540E+01 2.705324402E+02
 2.445909882E+01 2.664874268E+02
