TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=1.624 (region 1)"
 STRANDID=321, SOLUTIONTIME=772
 I=788, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 6.505163574E+01 2.299682770E+02
 6.509983063E+01 2.269103699E+02
 6.517903137E+01 2.243633270E+02
 6.514009857E+01 2.229636688E+02
 6.510758209E+01 2.214081573E+02
 6.507844543E+01 2.202776642E+02
 6.507006836E+01 2.199344788E+02
 6.506197357E+01 2.195341949E+02
 6.505411530E+01 2.191348267E+02
 6.505192566E+01 2.188937836E+02
 6.505029297E+01 2.187264557E+02
 6.505165863E+01 2.184795685E+02
 6.505320740E+01 2.183254395E+02
 6.505877686E+01 2.181390686E+02
 6.506564331E+01 2.179220276E+02
 6.507304382E+01 2.179458160E+02
 6.509147644E+01 2.180480652E+02
 6.511872101E+01 2.185525055E+02
 6.513823700E+01 2.188356934E+02
 6.518278503E+01 2.195721130E+02
 6.522096252E+01 2.200192566E+02
 6.527165222E+01 2.209815674E+02
 6.525201416E+01 2.219535675E+02
 6.516166687E+01 2.229823761E+02
 6.505642700E+01 2.253759460E+02
 6.499433899E+01 2.259523773E+02
 6.489102173E+01 2.263451843E+02
 6.476637268E+01 2.258447113E+02
 6.471691895E+01 2.256854706E+02
 6.462904358E+01 2.264518738E+02
 6.453063202E+01 2.268936920E+02
 6.449069977E+01 2.272023315E+02
 6.431684113E+01 2.285519867E+02
 6.426016998E+01 2.288958588E+02
 6.411869049E+01 2.295494690E+02
 6.392810059E+01 2.297096863E+02
 6.389286041E+01 2.297880554E+02
 6.376604080E+01 2.309463959E+02
 6.362108612E+01 2.322526245E+02
 6.358109283E+01 2.323937378E+02
 6.335691452E+01 2.329666443E+02
 6.311039734E+01 2.319157104E+02
 6.301738739E+01 2.318805389E+02
 6.291354370E+01 2.316846924E+02
 6.261306763E+01 2.319804535E+02
 6.239843750E+01 2.318991547E+02
 6.215866089E+01 2.316208801E+02
 6.182983398E+01 2.315596008E+02
 6.162648010E+01 2.316001892E+02
 6.131914902E+01 2.318511505E+02
 6.115233612E+01 2.319843140E+02
 6.083359909E+01 2.322019958E+02
 6.067777634E+01 2.323073730E+02
 6.034793854E+01 2.325915070E+02
 6.020244598E+01 2.327204437E+02
 5.986203003E+01 2.331089478E+02
 5.972631454E+01 2.332830658E+02
 5.937598419E+01 2.338025970E+02
 5.924934769E+01 2.339992676E+02
 5.888988876E+01 2.346227417E+02
 5.877145004E+01 2.348274231E+02
 5.840377808E+01 2.355721436E+02
 5.829268265E+01 2.357949982E+02
 5.791777039E+01 2.366898346E+02
 5.781324005E+01 2.369342346E+02
 5.743186188E+01 2.378701630E+02
 5.733298874E+01 2.381126251E+02
 5.694594955E+01 2.390799408E+02
 5.685186768E+01 2.393621063E+02
 5.646001816E+01 2.406428680E+02
 5.637025833E+01 2.410160675E+02
 5.597395706E+01 2.429397736E+02
 5.588837433E+01 2.434725037E+02
 5.548816299E+01 2.467417450E+02
 5.540706253E+01 2.474819946E+02
 5.500327301E+01 2.520606842E+02
 5.492748642E+01 2.527834473E+02
 5.452094269E+01 2.571885376E+02
 5.444964600E+01 2.577288208E+02
 5.404011917E+01 2.604695740E+02
 5.397603989E+01 2.606883850E+02
 5.358272552E+01 2.606629028E+02
 5.352397537E+01 2.605978088E+02
 5.313124084E+01 2.602684937E+02
 5.308599091E+01 2.600852356E+02
 5.271783066E+01 2.575000610E+02
 5.269068146E+01 2.571902771E+02
 5.230682755E+01 2.512738647E+02
 5.223746872E+01 2.504335938E+02
 5.182488632E+01 2.458991241E+02
 5.173175430E+01 2.451102905E+02
 5.136844254E+01 2.426880341E+02
 5.121285248E+01 2.419677734E+02
 5.089626694E+01 2.407759705E+02
 5.068793106E+01 2.402084351E+02
 5.045537567E+01 2.396108093E+02
 5.018165588E+01 2.387102966E+02
 5.003445435E+01 2.382526245E+02
 4.967134857E+01 2.374192200E+02
 4.961588287E+01 2.373672180E+02
 4.949389648E+01 2.373127289E+02
 4.921954727E+01 2.372939758E+02
 4.903166199E+01 2.370026703E+02
 4.882575226E+01 2.366952820E+02
 4.861997986E+01 2.363616028E+02
 4.845525742E+01 2.361349640E+02
 4.829014587E+01 2.359169159E+02
 4.808471680E+01 2.357404327E+02
 4.787765884E+01 2.354632568E+02
 4.770074463E+01 2.352982330E+02
 4.747187424E+01 2.347149048E+02
 4.730712891E+01 2.343898315E+02
 4.720885086E+01 2.341398926E+02
 4.691057205E+01 2.337088318E+02
 4.663749695E+01 2.338066101E+02
 4.647986984E+01 2.339298401E+02
 4.615385056E+01 2.334740295E+02
 4.607649612E+01 2.332822266E+02
 4.561967468E+01 2.321939850E+02
 4.559458923E+01 2.321364441E+02
 4.559101486E+01 2.321316528E+02
 4.511605072E+01 2.313087769E+02
 4.509072495E+01 2.312588959E+02
 4.462524033E+01 2.305686646E+02
 4.458008575E+01 2.304962769E+02
 4.433954239E+01 2.299371338E+02
 4.412703323E+01 2.294588623E+02
 4.408249283E+01 2.293018341E+02
 4.369574738E+01 2.288962860E+02
 4.364453125E+01 2.290059662E+02
 4.355462265E+01 2.288302917E+02
 4.334903336E+01 2.286340332E+02
 4.314591599E+01 2.277899323E+02
 4.311848831E+01 2.276573792E+02
 4.304881287E+01 2.274002075E+02
 4.292415619E+01 2.268143463E+02
 4.287930679E+01 2.265620575E+02
 4.275841141E+01 2.261047974E+02
 4.266688538E+01 2.256580505E+02
 4.263938141E+01 2.253753357E+02
 4.250814056E+01 2.239328461E+02
 4.248290634E+01 2.237142029E+02
