TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=9.093 (region 3)"
 STRANDID=367, SOLUTIONTIME=772
 I=306, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.429756546E+01 2.066666565E+02
 3.429741287E+01 1.968792114E+02
 3.429718399E+01 1.843147125E+02
 3.410560226E+01 1.774638519E+02
 3.409280014E+01 1.770481873E+02
 3.408655930E+01 1.771273804E+02
 3.387198639E+01 1.795894775E+02
 3.378946304E+01 1.795295105E+02
 3.363394165E+01 1.807328949E+02
 3.357666779E+01 1.821396332E+02
 3.345854187E+01 1.847349548E+02
 3.342222214E+01 1.854757233E+02
 3.331825638E+01 1.879482880E+02
 3.330350494E+01 1.882785187E+02
 3.321513748E+01 1.903656158E+02
 3.319997025E+01 1.907164001E+02
 3.319678497E+01 1.907895050E+02
 3.310749817E+01 1.927242126E+02
 3.302628708E+01 1.944410095E+02
 3.301586533E+01 1.946618195E+02
 3.292435455E+01 1.964948883E+02
 3.291182327E+01 1.967424316E+02
 3.291080475E+01 1.967636566E+02
 3.290642929E+01 1.968624115E+02
 3.282183075E+01 1.987287445E+02
 3.280043411E+01 1.992047882E+02
 3.271350861E+01 2.012862396E+02
 3.269399261E+01 2.017389221E+02
 3.268815613E+01 2.018711090E+02
 3.256722260E+01 2.046846924E+02
 3.256145477E+01 2.048265533E+02
 3.253647614E+01 2.054717255E+02
 3.243613052E+01 2.079898987E+02
 3.240506744E+01 2.088097839E+02
 3.229866028E+01 2.116419830E+02
 3.214686203E+01 2.160643463E+02
 3.214536667E+01 2.161055145E+02
 3.214424133E+01 2.161387329E+02
 3.205578232E+01 2.187928925E+02
 3.202732849E+01 2.196459808E+02
 3.202517319E+01 2.197155151E+02
 3.192757225E+01 2.228315277E+02
 3.190663147E+01 2.234658356E+02
 3.173002815E+01 2.290504913E+02
 3.167974091E+01 2.306597137E+02
 3.154552460E+01 2.351676941E+02
 3.145478439E+01 2.381969147E+02
 3.141155243E+01 2.395900269E+02
 3.122333908E+01 2.450064240E+02
 3.102177620E+01 2.502102814E+02
 3.093889236E+01 2.522441711E+02
 3.067225838E+01 2.585315552E+02
 3.065959167E+01 2.587976074E+02
 3.039590073E+01 2.634667969E+02
 3.036369896E+01 2.640330200E+02
 3.036247635E+01 2.640520020E+02
 3.034151649E+01 2.643126221E+02
 3.008807564E+01 2.674245605E+02
 3.007235909E+01 2.675961914E+02
 2.984561539E+01 2.696278687E+02
 2.980219460E+01 2.698815918E+02
 2.963962746E+01 2.705010071E+02
 2.956327629E+01 2.705364685E+02
 2.945491028E+01 2.704981995E+02
 2.934931183E+01 2.705568848E+02
 2.929364777E+01 2.705898438E+02
 2.916968536E+01 2.702201233E+02
 2.914720917E+01 2.701649780E+02
 2.902223015E+01 2.694074402E+02
 2.901527596E+01 2.693673096E+02
 2.901409912E+01 2.693565674E+02
 2.889187241E+01 2.679373474E+02
 2.887370300E+01 2.677399292E+02
 2.876253319E+01 2.664682312E+02
 2.874309349E+01 2.662166443E+02
 2.870066071E+01 2.655308228E+02
 2.864524460E+01 2.647651367E+02
 2.861288643E+01 2.642094421E+02
 2.854349327E+01 2.631078491E+02
 2.847311974E+01 2.618418884E+02
 2.842762566E+01 2.610346680E+02
 2.833371925E+01 2.591442261E+02
 2.829619980E+01 2.585384216E+02
 2.819423103E+01 2.567911377E+02
 2.815813065E+01 2.561038513E+02
 2.806545067E+01 2.544968719E+02
 2.803225327E+01 2.540855255E+02
 2.800566864E+01 2.536514587E+02
 2.792078590E+01 2.522632141E+02
 2.791325378E+01 2.521542053E+02
 2.790795898E+01 2.520687408E+02
 2.783652496E+01 2.512428894E+02
 2.779695320E+01 2.507015381E+02
 2.777934074E+01 2.504671326E+02
 2.775872040E+01 2.502680054E+02
 2.772522163E+01 2.499903717E+02
 2.769564438E+01 2.498114319E+02
 2.768839645E+01 2.497825623E+02
 2.767918205E+01 2.497420349E+02
 2.765029526E+01 2.497081451E+02
 2.763534164E+01 2.497060394E+02
 2.760822296E+01 2.497069702E+02
 2.759090805E+01 2.497539062E+02
 2.756727409E+01 2.498896942E+02
 2.753687859E+01 2.501429138E+02
 2.752166176E+01 2.503084869E+02
 2.750509834E+01 2.505247650E+02
 2.748754692E+01 2.507888184E+02
 2.745743752E+01 2.512686310E+02
 2.745570183E+01 2.512984619E+02
 2.745504761E+01 2.513101196E+02
 2.741898155E+01 2.520629425E+02
 2.740990639E+01 2.522743530E+02
 2.738319397E+01 2.529736328E+02
 2.735398674E+01 2.538322754E+02
 2.734257317E+01 2.541722565E+02
 2.732390213E+01 2.547574158E+02
 2.729768181E+01 2.556460114E+02
 2.728365517E+01 2.561140137E+02
 2.725475311E+01 2.570402222E+02
 2.722984886E+01 2.578373718E+02
 2.721615410E+01 2.583307495E+02
 2.720445824E+01 2.589642944E+02
 2.717677879E+01 2.604222412E+02
 2.716188240E+01 2.618670044E+02
 2.714635468E+01 2.636117554E+02
 2.712455368E+01 2.668967285E+02
 2.711961365E+01 2.677411194E+02
 2.711258316E+01 2.689841309E+02
 2.709213829E+01 2.721851501E+02
 2.706540298E+01 2.754195251E+02
 2.705824661E+01 2.761401367E+02
 2.705016518E+01 2.766066589E+02
 2.702596283E+01 2.780888672E+02
 2.700431633E+01 2.777942505E+02
 2.699267006E+01 2.775487671E+02
 2.696358490E+01 2.759172668E+02
 2.696027565E+01 2.757460938E+02
 2.695528984E+01 2.753440552E+02
 2.692219543E+01 2.726849670E+02
 2.691600990E+01 2.720563354E+02
 2.690665245E+01 2.710647278E+02
 2.686736679E+01 2.674690552E+02
 2.681786728E+01 2.623442078E+02
 2.681471443E+01 2.620605774E+02
 2.680818367E+01 2.614409790E+02
