TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=10.554 (region 1)"
 STRANDID=376, SOLUTIONTIME=772
 I=330, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 2.699136162E+01 1.379649811E+02
 2.699125671E+01 1.428533173E+02
 2.699074745E+01 1.643471985E+02
 2.698662376E+01 1.677610168E+02
 2.694653893E+01 1.967364044E+02
 2.690149117E+01 1.779700165E+02
 2.689669418E+01 1.757527466E+02
 2.689305115E+01 1.756665497E+02
 2.684306145E+01 1.735338440E+02
 2.681221008E+01 1.696260986E+02
 2.678485870E+01 1.665952454E+02
 2.673800278E+01 1.639552002E+02
 2.672190857E+01 1.630485687E+02
 2.666868782E+01 1.596267090E+02
 2.665425682E+01 1.588004456E+02
 2.660114288E+01 1.562868347E+02
 2.658082008E+01 1.553706818E+02
 2.652953148E+01 1.529786987E+02
 2.650260353E+01 1.517727203E+02
 2.645734215E+01 1.498225403E+02
 2.643525314E+01 1.490909729E+02
 2.640013504E+01 1.480057068E+02
 2.634534836E+01 1.461304779E+02
 2.631947708E+01 1.452240753E+02
 2.630269814E+01 1.446691132E+02
 2.622618103E+01 1.421298981E+02
 2.617444611E+01 1.406586761E+02
 2.613319397E+01 1.394681702E+02
 2.606909561E+01 1.376961670E+02
 2.603217888E+01 1.366787720E+02
 2.599521255E+01 1.358049774E+02
 2.592375374E+01 1.341416473E+02
 2.587457466E+01 1.330514679E+02
 2.580402756E+01 1.315209656E+02
 2.570826530E+01 1.293042755E+02
 2.569869995E+01 1.290849457E+02
 2.569260788E+01 1.289648438E+02
 2.560632515E+01 1.273256683E+02
 2.556732750E+01 1.267225647E+02
 2.552081871E+01 1.260557556E+02
 2.547680092E+01 1.253093033E+02
 2.542390442E+01 1.244483490E+02
 2.537682533E+01 1.237039948E+02
 2.534896278E+01 1.232985535E+02
 2.527388573E+01 1.226912994E+02
 2.524968529E+01 1.224393768E+02
 2.516106987E+01 1.214018631E+02
 2.512312126E+01 1.209577484E+02
 2.505950928E+01 1.203019638E+02
 2.500808144E+01 1.199094543E+02
 2.494518471E+01 1.193517685E+02
 2.487912750E+01 1.187375870E+02
 2.482678032E+01 1.183077240E+02
 2.473138809E+01 1.179427261E+02
 2.470392227E+01 1.178748398E+02
 2.464806175E+01 1.176166458E+02
 2.455787277E+01 1.172147980E+02
 2.451084137E+01 1.169691620E+02
 2.441665077E+01 1.164055176E+02
 2.433612442E+01 1.161946411E+02
