TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=20.621 (region 1)"
 STRANDID=438, SOLUTIONTIME=772
 I=189, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.886817932E+01 2.075421295E+02
 3.886833191E+01 1.965771484E+02
 3.886850357E+01 1.867100830E+02
 3.881763077E+01 1.779911346E+02
 3.877293396E+01 1.723409424E+02
 3.870203781E+01 1.715254669E+02
 3.866182327E+01 1.709909668E+02
 3.858077621E+01 1.704878387E+02
 3.854260635E+01 1.702762756E+02
 3.845607376E+01 1.727888794E+02
 3.841546631E+01 1.738940277E+02
 3.832341385E+01 1.765725555E+02
 3.828757095E+01 1.774656525E+02
 3.821957016E+01 1.803013000E+02
 3.815878677E+01 1.827846832E+02
 3.811985016E+01 1.843220520E+02
 3.802636719E+01 1.878201294E+02
 3.792172623E+01 1.923526917E+02
 3.789963150E+01 1.932847900E+02
 3.786450958E+01 1.947110443E+02
 3.776194382E+01 1.989328613E+02
 3.768672180E+01 2.019892883E+02
 3.762760544E+01 2.044447021E+02
 3.757839584E+01 2.064767303E+02
 3.748915863E+01 2.102347565E+02
 3.730974960E+01 2.173355103E+02
 3.728770447E+01 2.182139130E+02
 3.727224731E+01 2.188259735E+02
 3.703565979E+01 2.276726379E+02
 3.703391647E+01 2.277377472E+02
 3.702753067E+01 2.279446716E+02
 3.684167480E+01 2.339422150E+02
 3.677160645E+01 2.356428070E+02
 3.663460922E+01 2.391638641E+02
 3.652094650E+01 2.420444946E+02
 3.644867325E+01 2.435508728E+02
 3.632426071E+01 2.456556396E+02
 3.624165726E+01 2.466762543E+02
 3.609251404E+01 2.486263275E+02
 3.601530838E+01 2.494105835E+02
 3.586849213E+01 2.512274628E+02
 3.580268478E+01 2.516619415E+02
 3.568457413E+01 2.522394714E+02
 3.561013412E+01 2.522719574E+02
 3.551119995E+01 2.524549713E+02
 3.542586899E+01 2.524221039E+02
 3.533119583E+01 2.524764404E+02
 3.523825073E+01 2.522062988E+02
 3.518402100E+01 2.520628967E+02
 3.506105042E+01 2.512540436E+02
 3.504863358E+01 2.511941833E+02
 3.502922440E+01 2.510256500E+02
 3.492109299E+01 2.501085358E+02
 3.486423111E+01 2.496139526E+02
 3.478637314E+01 2.489981995E+02
 3.473355484E+01 2.483943176E+02
 3.465986633E+01 2.475273438E+02
 3.462475586E+01 2.469852448E+02
 3.452400589E+01 2.455504456E+02
 3.451308823E+01 2.453807373E+02
 3.446105957E+01 2.445771027E+02
 3.440349197E+01 2.436860962E+02
 3.439208984E+01 2.435112152E+02
 3.429774094E+01 2.416624146E+02
 3.426792908E+01 2.410674133E+02
 3.419352341E+01 2.393178101E+02
 3.415100098E+01 2.383206635E+02
 3.409300995E+01 2.365870514E+02
 3.404625320E+01 2.351882935E+02
 3.401313782E+01 2.339800873E+02
 3.395035172E+01 2.316818542E+02
 3.395012283E+01 2.316706085E+02
 3.394958496E+01 2.316445160E+02
 3.389437866E+01 2.289661713E+02
 3.387060165E+01 2.278072968E+02
 3.384258270E+01 2.258070374E+02
 3.380441666E+01 2.230828857E+02
 3.379514694E+01 2.220284424E+02
 3.376334381E+01 2.184188690E+02
 3.375277328E+01 2.172189789E+02
 3.374968719E+01 2.168694916E+02
 3.371595383E+01 2.104553223E+02
 3.370462036E+01 2.083081970E+02
 3.368339157E+01 2.013690643E+02
 3.366784286E+01 1.963092804E+02
 3.365512466E+01 1.891945190E+02
 3.363825226E+01 1.797966919E+02
 3.363114166E+01 1.731218262E+02
 3.361503601E+01 1.580644989E+02
 3.361144638E+01 1.526216278E+02
 3.359766388E+01 1.317902374E+02
 3.358686447E+01 1.073938675E+02
 3.358582687E+01 1.050419006E+02
 3.357960892E+01 8.703300476E+01
 3.357923126E+01 8.593748474E+01
 3.357728195E+01 8.163570404E+01
 3.357717514E+01 8.139532471E+01
 3.357722855E+01 8.188853455E+01
 3.357819748E+01 9.073476410E+01
 3.357850266E+01 9.222813416E+01
 3.358267212E+01 1.126158524E+02
 3.358364868E+01 1.161317291E+02
 3.359187698E+01 1.457188263E+02
 3.359449387E+01 1.523612823E+02
 3.360671234E+01 1.833143616E+02
 3.361278915E+01 1.934144745E+02
 3.362779236E+01 2.182734985E+02
 3.364042282E+01 2.311422272E+02
 3.365571213E+01 2.466803284E+02
 3.367997360E+01 2.607064209E+02
 3.369124985E+01 2.672107849E+02
 3.373514175E+01 2.801166992E+02
 3.373543549E+01 2.802026367E+02
 3.373556519E+01 2.802196960E+02
 3.378961945E+01 2.872038574E+02
 3.382234573E+01 2.887329102E+02
 3.385543060E+01 2.902722778E+02
 3.391090393E+01 2.909491882E+02
 3.393502426E+01 2.912472229E+02
 3.396411514E+01 2.914170837E+02
 3.403094482E+01 2.917980652E+02
 3.406148911E+01 2.919876709E+02
 3.413560104E+01 2.924653931E+02
 3.415890121E+01 2.925434570E+02
 3.425251770E+01 2.928063354E+02
 3.426089478E+01 2.928290100E+02
 3.430540085E+01 2.929861755E+02
 3.437023544E+01 2.932121582E+02
