TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=21.433 (region 1)"
 STRANDID=443, SOLUTIONTIME=772
 I=190, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.924685669E+01 2.029483948E+02
 3.924717331E+01 1.837656403E+02
 3.924720383E+01 1.819487305E+02
 3.923728561E+01 1.807794647E+02
 3.915179443E+01 1.706947174E+02
 3.913710403E+01 1.707311554E+02
 3.904066849E+01 1.709619904E+02
 3.901750565E+01 1.707805481E+02
 3.892142868E+01 1.698567352E+02
 3.889633179E+01 1.707380371E+02
 3.879644394E+01 1.743473358E+02
 3.877991867E+01 1.748362427E+02
 3.868986130E+01 1.772713623E+02
 3.867841721E+01 1.775840759E+02
 3.867506790E+01 1.777093201E+02
 3.858615875E+01 1.817797546E+02
 3.846059418E+01 1.870850372E+02
 3.845563507E+01 1.872906342E+02
 3.844804382E+01 1.876135254E+02
 3.833279037E+01 1.925035706E+02
 3.822260284E+01 1.974611053E+02
 3.818666077E+01 1.990665894E+02
 3.801606369E+01 2.061325836E+02
 3.799139023E+01 2.071508636E+02
 3.780914688E+01 2.148689880E+02
 3.779767990E+01 2.153570862E+02
 3.766870499E+01 2.206696320E+02
 3.761523056E+01 2.228683472E+02
 3.761013031E+01 2.230482635E+02
 3.742522049E+01 2.293499451E+02
 3.735872650E+01 2.311812134E+02
 3.720419312E+01 2.357590179E+02
 3.704254913E+01 2.401635284E+02
 3.701349258E+01 2.410122833E+02
 3.696765137E+01 2.419584351E+02
 3.685770416E+01 2.442633209E+02
 3.679023361E+01 2.451051178E+02
 3.669372559E+01 2.465009766E+02
 3.656544495E+01 2.480440979E+02
 3.650059509E+01 2.488694305E+02
 3.635963058E+01 2.502640381E+02
 3.630505371E+01 2.508420410E+02
 3.620324707E+01 2.514029083E+02
 3.613410187E+01 2.516768799E+02
 3.603735733E+01 2.518676605E+02
 3.596384811E+01 2.520170288E+02
 3.586500168E+01 2.518681335E+02
 3.579351807E+01 2.517951660E+02
 3.570047760E+01 2.514629059E+02
 3.561853409E+01 2.512162628E+02
 3.554237747E+01 2.508119507E+02
 3.547108078E+01 2.503652649E+02
 3.541248703E+01 2.498109131E+02
 3.532811737E+01 2.490621338E+02
 3.529562759E+01 2.486967773E+02
 3.518837738E+01 2.475339203E+02
 3.518453217E+01 2.474828796E+02
 3.516551971E+01 2.472266235E+02
 3.507230759E+01 2.459825287E+02
 3.505475616E+01 2.457118225E+02
 3.496603394E+01 2.442157593E+02
 3.492737961E+01 2.435910339E+02
 3.486120605E+01 2.423091888E+02
 3.480673981E+01 2.412866516E+02
 3.475893784E+01 2.401769104E+02
 3.469297028E+01 2.386373444E+02
 3.465991592E+01 2.376493378E+02
 3.459125137E+01 2.355975952E+02
 3.457399368E+01 2.349626465E+02
 3.454096985E+01 2.337542572E+02
 3.451279831E+01 2.327192383E+02
 3.449804306E+01 2.321801300E+02
 3.445698547E+01 2.301685791E+02
 3.442050171E+01 2.283905182E+02
 3.440504456E+01 2.272692108E+02
 3.436170197E+01 2.241422424E+02
 3.435761261E+01 2.238463898E+02
 3.435615158E+01 2.237412262E+02
 3.431627655E+01 2.191225281E+02
 3.430293655E+01 2.175845184E+02
 3.427904892E+01 2.129255676E+02
 3.425912476E+01 2.090569153E+02
 3.424605560E+01 2.046639252E+02
 3.422337723E+01 1.970727386E+02
 3.421731949E+01 1.935854492E+02
 3.419462585E+01 1.805596313E+02
 3.419282150E+01 1.788147736E+02
 3.417754364E+01 1.640823517E+02
 3.417265320E+01 1.593640900E+02
 3.417207336E+01 1.588065948E+02
 3.415697479E+01 1.352645874E+02
 3.415518951E+01 1.324896698E+02
 3.415378952E+01 1.292306519E+02
 3.414368439E+01 1.056398926E+02
 3.414255905E+01 1.022618484E+02
 3.413726425E+01 8.629287720E+01
 3.413686371E+01 8.534337616E+01
 3.413524246E+01 8.144285583E+01
 3.413604355E+01 8.890297699E+01
 3.413623047E+01 9.063021851E+01
 3.413992691E+01 1.091818008E+02
 3.414060974E+01 1.126021118E+02
 3.414877701E+01 1.427850647E+02
 3.414962387E+01 1.459120026E+02
 3.416323471E+01 1.812902069E+02
 3.416413498E+01 1.836340179E+02
 3.416427612E+01 1.838685303E+02
 3.418472672E+01 2.185661774E+02
 3.418912125E+01 2.231343994E+02
 3.421196747E+01 2.468382874E+02
 3.422514343E+01 2.545878143E+02
 3.424660492E+01 2.671950378E+02
 3.427613068E+01 2.760054932E+02
 3.428965378E+01 2.800388184E+02
 3.432905960E+01 2.852270813E+02
 3.434240723E+01 2.869862061E+02
 3.435058212E+01 2.873834229E+02
 3.440646744E+01 2.900965576E+02
 3.447168732E+01 2.910073853E+02
 3.448390579E+01 2.911771851E+02
 3.449850464E+01 2.912828674E+02
 3.457717896E+01 2.918547058E+02
 3.462737656E+01 2.922031860E+02
 3.467893600E+01 2.925663452E+02
 3.472325516E+01 2.927852173E+02
 3.479280853E+01 2.931213684E+02
 3.482284546E+01 2.932489929E+02
 3.491350174E+01 2.937026062E+02
 3.492499542E+01 2.937719727E+02
 3.497908783E+01 2.940166931E+02
 3.503001404E+01 2.942550354E+02
 3.504067230E+01 2.942941589E+02
 3.513407898E+01 2.947474365E+02
 3.516677094E+01 2.949840393E+02
 3.523505402E+01 2.957557983E+02
 3.528208923E+01 2.963142395E+02
 3.533181000E+01 2.969984741E+02
 3.541962814E+01 2.978975830E+02
 3.544197083E+01 2.980989075E+02
 3.546342087E+01 2.982760620E+02
 3.558313751E+01 2.993692017E+02
 3.565010452E+01 3.001049805E+02
 3.573128510E+01 3.008840637E+02
 3.579566193E+01 3.015674744E+02
 3.588370895E+01 3.026123352E+02
 3.593320084E+01 3.030335693E+02
 3.602650452E+01 3.039985046E+02
 3.606925583E+01 3.042399292E+02
 3.614329910E+01 3.046030884E+02
 3.627737427E+01 3.050119934E+02
 3.629286194E+01 3.050442810E+02
 3.630520248E+01 3.050195923E+02
 3.645697784E+01 3.048615723E+02
 3.656321716E+01 3.046610718E+02
 3.664725876E+01 3.044855652E+02
 3.677987289E+01 3.041647034E+02
 3.684105682E+01 3.041082764E+02
 3.702296829E+01 3.030737610E+02
 3.704640579E+01 3.028867493E+02
 3.707902527E+01 3.027383118E+02
 3.724853134E+01 3.023568726E+02
 3.741497421E+01 3.022211304E+02
 3.741571045E+01 3.022198181E+02
 3.741667175E+01 3.022123718E+02
