TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=15.425 (region 1)"
 STRANDID=406, SOLUTIONTIME=772
 I=203, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.644526291E+01 1.983893738E+02
 3.644538498E+01 1.838703308E+02
 3.644539261E+01 1.829329987E+02
 3.641539764E+01 1.793932190E+02
 3.634914780E+01 1.715710602E+02
 3.633852005E+01 1.716190948E+02
 3.623805618E+01 1.720943604E+02
 3.621915436E+01 1.717699127E+02
 3.611889648E+01 1.700762482E+02
 3.609596634E+01 1.706610718E+02
 3.599171829E+01 1.731044312E+02
 3.596836090E+01 1.735665588E+02
 3.587272263E+01 1.749362946E+02
 3.580106735E+01 1.773839874E+02
 3.575153351E+01 1.791870422E+02
 3.572692871E+01 1.799671326E+02
 3.556715393E+01 1.848717804E+02
 3.555574036E+01 1.852207947E+02
 3.539780045E+01 1.904082642E+02
 3.539398193E+01 1.905358124E+02
 3.524178696E+01 1.957578583E+02
 3.520394135E+01 1.970310669E+02
 3.504612732E+01 2.026292419E+02
 3.503243637E+01 2.031197662E+02
 3.486573792E+01 2.091603088E+02
 3.481656265E+01 2.108904724E+02
 3.465827179E+01 2.166581268E+02
 3.461146545E+01 2.183373566E+02
 3.445268250E+01 2.239109344E+02
 3.440437698E+01 2.256128540E+02
 3.420530701E+01 2.321797028E+02
 3.418652725E+01 2.328036041E+02
 3.395838928E+01 2.398138733E+02
 3.395079803E+01 2.400554810E+02
 3.372340775E+01 2.461296692E+02
 3.370672989E+01 2.465448914E+02
 3.346655273E+01 2.510866394E+02
 3.344197083E+01 2.515771179E+02
 3.321175003E+01 2.553814850E+02
 3.317216110E+01 2.560901794E+02
 3.298105240E+01 2.579164124E+02
 3.294109726E+01 2.582042847E+02
 3.270402145E+01 2.591504517E+02
 3.268996429E+01 2.592475586E+02
 3.267238998E+01 2.593356323E+02
 3.246044159E+01 2.598424377E+02
 3.238532257E+01 2.597789307E+02
 3.222457504E+01 2.593374329E+02
 3.217924500E+01 2.592150269E+02
 3.198355675E+01 2.579685059E+02
 3.196565056E+01 2.579015198E+02
 3.193470764E+01 2.576499939E+02
 3.176905060E+01 2.563734741E+02
 3.164949608E+01 2.551017914E+02
 3.160405922E+01 2.547308960E+02
 3.156337166E+01 2.541965942E+02
 3.145790482E+01 2.527263031E+02
 3.139528084E+01 2.517240448E+02
 3.130115700E+01 2.501721191E+02
 3.121654129E+01 2.489210358E+02
 3.117389679E+01 2.481228333E+02
 3.106196976E+01 2.457772369E+02
 3.105877686E+01 2.457037048E+02
 3.103786850E+01 2.452051239E+02
 3.093721199E+01 2.427927551E+02
 3.092194557E+01 2.424541473E+02
 3.081669235E+01 2.397348175E+02
 3.078210068E+01 2.388271332E+02
 3.069948578E+01 2.363287964E+02
 3.065056038E+01 2.348363953E+02
 3.058643150E+01 2.324907227E+02
 3.053290558E+01 2.305210419E+02
 3.049631691E+01 2.289335785E+02
 3.042622375E+01 2.258737640E+02
 3.042543602E+01 2.258394623E+02
 3.042502403E+01 2.258214264E+02
 3.036283302E+01 2.223210907E+02
 3.033534622E+01 2.207674255E+02
 3.030462837E+01 2.183692169E+02
 3.026096344E+01 2.149468231E+02
 3.025132179E+01 2.138195648E+02
 3.021857643E+01 2.099835815E+02
 3.020384407E+01 2.082589569E+02
 3.019948006E+01 2.077479858E+02
 3.016250801E+01 2.009101410E+02
 3.014888382E+01 1.983924866E+02
 3.012593460E+01 1.914429626E+02
 3.010761642E+01 1.859072418E+02
 3.009416962E+01 1.791867523E+02
 3.007443047E+01 1.693504486E+02
 3.006719589E+01 1.634509430E+02
 3.004841042E+01 1.481867065E+02
 3.004501534E+01 1.438107147E+02
 3.002895927E+01 1.232106552E+02
 3.001634216E+01 9.984001160E+01
 3.001575470E+01 9.874636078E+01
 3.000856972E+01 8.287295532E+01
 3.000848198E+01 8.267635345E+01
 3.000634575E+01 8.151820374E+01
 3.000633240E+01 8.151048279E+01
 3.000634193E+01 8.158545685E+01
 3.000762177E+01 9.343311310E+01
 3.000771332E+01 9.385808563E+01
 3.001269531E+01 1.169054489E+02
 3.001321983E+01 1.186458740E+02
 3.002297592E+01 1.509518890E+02
 3.002487564E+01 1.553675842E+02
 3.003951073E+01 1.893030701E+02
 3.004467583E+01 1.971925201E+02
 3.006305885E+01 2.252106781E+02
 3.007478523E+01 2.363328247E+02
 3.009434128E+01 2.548409729E+02
 3.011813545E+01 2.678869629E+02
 3.013426399E+01 2.767161560E+02
 3.017931747E+01 2.894773254E+02
 3.018401146E+01 2.908057251E+02
 3.019804573E+01 2.925143738E+02
 3.024510384E+01 2.982366943E+02
 3.027299881E+01 2.991695557E+02
 3.031938744E+01 3.007293091E+02
 3.039794159E+01 3.002767639E+02
 3.040929222E+01 3.002097168E+02
