TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=3.085 (region 1)"
 STRANDID=330, SOLUTIONTIME=772
 I=507, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 5.321764374E+01 2.514170532E+02
 5.324328995E+01 2.517736359E+02
 5.311476517E+01 2.524905396E+02
 5.303535843E+01 2.521170044E+02
 5.272266388E+01 2.515211792E+02
 5.270006561E+01 2.514027405E+02
 5.268979263E+01 2.514394684E+02
 5.233103943E+01 2.488335876E+02
 5.219225693E+01 2.474844513E+02
 5.194802856E+01 2.454562531E+02
 5.162397385E+01 2.442902679E+02
 5.150397491E+01 2.438637543E+02
 5.133178329E+01 2.432415314E+02
 5.107950211E+01 2.423375092E+02
 5.083583832E+01 2.418239441E+02
 5.064138794E+01 2.413346100E+02
 5.042045975E+01 2.409981995E+02
 5.020116425E+01 2.406612091E+02
 4.998186874E+01 2.404033966E+02
 4.975520706E+01 2.401214294E+02
 4.951927567E+01 2.398469086E+02
 4.930812073E+01 2.395993805E+02
 4.909707642E+01 2.393812256E+02
 4.886236572E+01 2.391232147E+02
 4.865062714E+01 2.388879089E+02
 4.845526886E+01 2.387012634E+02
 4.825987625E+01 2.385110931E+02
 4.804821396E+01 2.383247833E+02
 4.781622696E+01 2.381249542E+02
 4.760246277E+01 2.379783936E+02
 4.738838196E+01 2.377857819E+02
 4.715537643E+01 2.376026917E+02
 4.693080521E+01 2.374082642E+02
 4.670923615E+01 2.372662354E+02
 4.648767090E+01 2.370269012E+02
 4.626829147E+01 2.368409424E+02
 4.607334137E+01 2.365660095E+02
 4.582939911E+01 2.363849335E+02
 4.557626724E+01 2.361186676E+02
 4.539477158E+01 2.359876709E+02
 4.525191116E+01 2.358845215E+02
 4.496176910E+01 2.358119354E+02
 4.466403580E+01 2.350303192E+02
 4.453551483E+01 2.348129883E+02
 4.441221237E+01 2.345276337E+02
 4.408823395E+01 2.341865997E+02
 4.381497955E+01 2.344075623E+02
 4.375492477E+01 2.344644012E+02
 4.338960266E+01 2.346481934E+02
 4.337972641E+01 2.346398163E+02
 4.296143341E+01 2.332596283E+02
 4.294654846E+01 2.332243042E+02
 4.292433167E+01 2.331669312E+02
 4.265978622E+01 2.328742218E+02
 4.255486298E+01 2.327396088E+02
 4.243801880E+01 2.329729156E+02
 4.231340790E+01 2.323807678E+02
 4.216436005E+01 2.321012726E+02
 4.191397858E+01 2.315677338E+02
 4.190656281E+01 2.315502930E+02
 4.189881897E+01 2.315429993E+02
 4.166808701E+01 2.315673370E+02
 4.147691727E+01 2.313074036E+02
 4.143376541E+01 2.313092346E+02
 4.139574814E+01 2.312297974E+02
 4.122025299E+01 2.310718536E+02
 4.105141068E+01 2.308360748E+02
 4.097253418E+01 2.308036346E+02
 4.074035645E+01 2.308133545E+02
 4.067394638E+01 2.308014679E+02
 4.037979126E+01 2.310513458E+02
 4.036250305E+01 2.310817108E+02
 4.031897354E+01 2.311418457E+02
 4.006980515E+01 2.316828766E+02
 3.986481094E+01 2.318456573E+02
 3.976562881E+01 2.320774384E+02
 3.965167618E+01 2.322426758E+02
 3.944804382E+01 2.327088776E+02
 3.923892593E+01 2.329040833E+02
 3.911550522E+01 2.331956177E+02
 3.901148605E+01 2.333829041E+02
 3.874713516E+01 2.339204254E+02
 3.842935562E+01 2.344279480E+02
 3.838676071E+01 2.345025177E+02
 3.836503601E+01 2.345461121E+02
 3.796914673E+01 2.353995361E+02
 3.780326462E+01 2.358565063E+02
 3.753904343E+01 2.363991241E+02
 3.717826462E+01 2.374059448E+02
 3.711764145E+01 2.375038605E+02
 3.702569580E+01 2.377935028E+02
 3.668098068E+01 2.389147949E+02
 3.661955261E+01 2.390085144E+02
 3.622690964E+01 2.384658661E+02
 3.614137268E+01 2.379815216E+02
 3.577284241E+01 2.364583282E+02
 3.569221497E+01 2.359419861E+02
