TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=12.665 (region 1)"
 STRANDID=389, SOLUTIONTIME=772
 I=237, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.515837097E+01 1.950221405E+02
 3.515829849E+01 1.842801361E+02
 3.515827179E+01 1.806935120E+02
 3.511089706E+01 1.763879852E+02
 3.506909943E+01 1.725878143E+02
 3.506211090E+01 1.725466766E+02
 3.496928024E+01 1.718583069E+02
 3.494952393E+01 1.714886017E+02
 3.486711121E+01 1.697420349E+02
 3.482906342E+01 1.705835419E+02
 3.476614380E+01 1.719025116E+02
 3.467673111E+01 1.731968842E+02
 3.466307449E+01 1.733199615E+02
 3.465474701E+01 1.735366669E+02
 3.460424423E+01 1.748878937E+02
 3.455458069E+01 1.762207489E+02
 3.454153824E+01 1.766003876E+02
 3.446709824E+01 1.788776703E+02
 3.439288712E+01 1.813306274E+02
 3.437740707E+01 1.818259583E+02
 3.435482788E+01 1.825611725E+02
 3.428724670E+01 1.847227936E+02
 3.423209763E+01 1.865719604E+02
 3.419847870E+01 1.877032471E+02
 3.417121506E+01 1.885885620E+02
 3.410139084E+01 1.908614044E+02
 3.401557541E+01 1.937231598E+02
 3.400632858E+01 1.940317078E+02
 3.399957275E+01 1.942549896E+02
 3.390361786E+01 1.973447876E+02
 3.385816193E+01 1.988042755E+02
 3.379478455E+01 2.008662415E+02
 3.374316025E+01 2.025387878E+02
 3.367583847E+01 2.048000488E+02
 3.363767242E+01 2.060977325E+02
 3.360609436E+01 2.071213684E+02
 3.351916122E+01 2.100174255E+02
 3.347663879E+01 2.114939270E+02
 3.339010239E+01 2.145339203E+02
 3.334615326E+01 2.160325165E+02
 3.324068069E+01 2.196162262E+02
 3.320225525E+01 2.209610901E+02
 3.303373718E+01 2.268206940E+02
 3.302858734E+01 2.270014038E+02
 3.302416611E+01 2.271525726E+02
 3.291360855E+01 2.309137878E+02
 3.285511780E+01 2.329061279E+02
 3.285076904E+01 2.330445251E+02
 3.271094131E+01 2.376001587E+02
 3.254721069E+01 2.427292786E+02
 3.253181076E+01 2.432009430E+02
 3.251687622E+01 2.435698853E+02
 3.234349060E+01 2.481705017E+02
 3.222724152E+01 2.512299194E+02
 3.211456680E+01 2.539591827E+02
 3.194356918E+01 2.577781067E+02
 3.188195801E+01 2.588204956E+02
 3.166460228E+01 2.621918335E+02
 3.161295509E+01 2.627935791E+02
 3.147688103E+01 2.640885620E+02
 3.134612846E+01 2.655980225E+02
 3.130222511E+01 2.659400330E+02
 3.118750954E+01 2.664479980E+02
 3.110959244E+01 2.667311707E+02
 3.094223595E+01 2.662621460E+02
 3.093152428E+01 2.662151184E+02
 3.074598312E+01 2.654642334E+02
 3.057550049E+01 2.647340698E+02
 3.056289482E+01 2.646694641E+02
 3.036620331E+01 2.624732971E+02
 3.035547066E+01 2.623576965E+02
 3.030789948E+01 2.617358704E+02
 3.015143013E+01 2.597089233E+02
 3.011654472E+01 2.591482849E+02
 2.995755196E+01 2.565795898E+02
 2.992379189E+01 2.559653931E+02
 2.976359940E+01 2.529902954E+02
 2.974933624E+01 2.526783905E+02
 2.970056725E+01 2.516228333E+02
 2.959877968E+01 2.494098969E+02
 2.956145477E+01 2.485970612E+02
 2.946578789E+01 2.463256378E+02
 2.937988663E+01 2.442776184E+02
 2.936084747E+01 2.437814789E+02
 2.925845718E+01 2.408769226E+02
 2.922937393E+01 2.400206757E+02
 2.911893845E+01 2.368560638E+02
 2.909448624E+01 2.361584473E+02
 2.908719254E+01 2.359482422E+02
 2.896704102E+01 2.323101959E+02
 2.893123436E+01 2.311873474E+02
 2.884248924E+01 2.281627045E+02
 2.879095650E+01 2.264187164E+02
 2.872251511E+01 2.237680511E+02
 2.866583443E+01 2.215839233E+02
 2.862700462E+01 2.198217773E+02
 2.855274391E+01 2.164690094E+02
 2.855183601E+01 2.164280548E+02
 2.855136108E+01 2.164066315E+02
 2.848551941E+01 2.126516876E+02
 2.845631027E+01 2.109950256E+02
 2.842389870E+01 2.084807739E+02
 2.837756538E+01 2.049220581E+02
 2.836749840E+01 2.037810516E+02
 2.833342552E+01 1.999526825E+02
 2.831732559E+01 1.981412659E+02
 2.831255150E+01 1.976083221E+02
 2.827367783E+01 1.908397675E+02
 2.825916100E+01 1.883326721E+02
 2.823508644E+01 1.815799561E+02
 2.821563339E+01 1.761634064E+02
 2.820159340E+01 1.697547760E+02
 2.818068314E+01 1.602653656E+02
 2.817319107E+01 1.547285309E+02
 2.815332985E+01 1.401155396E+02
 2.814986992E+01 1.361207886E+02
 2.813293839E+01 1.166441956E+02
 2.811967278E+01 9.481529999E+01
 2.811916542E+01 9.397876740E+01
 2.811170769E+01 7.990113831E+01
 2.811168098E+01 7.984912109E+01
 2.811054420E+01 8.006362152E+01
 2.810962486E+01 8.023731232E+01
 2.811006165E+01 8.377814484E+01
 2.811116600E+01 9.272491455E+01
 2.811120605E+01 9.289787292E+01
 2.811659813E+01 1.157132950E+02
 2.811700821E+01 1.169660492E+02
 2.812742615E+01 1.486437683E+02
 2.812912750E+01 1.523140717E+02
 2.814481354E+01 1.860071564E+02
 2.814971352E+01 1.930271454E+02
 2.816964340E+01 2.214887085E+02
 2.818113518E+01 2.318204346E+02
 2.820273972E+01 2.511977386E+02
 2.822654343E+01 2.637722473E+02
 2.824509430E+01 2.735609436E+02
 2.829082108E+01 2.864026489E+02
 2.829798126E+01 2.884172974E+02
