TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=18.672 (region 1)"
 STRANDID=426, SOLUTIONTIME=772
 I=197, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.795940781E+01 2.004657593E+02
 3.795940781E+01 2.004291382E+02
 3.795965958E+01 1.836241913E+02
 3.795890808E+01 1.835362244E+02
 3.786385727E+01 1.713441315E+02
 3.784711456E+01 1.713831177E+02
 3.775281525E+01 1.722074585E+02
 3.772747040E+01 1.718116608E+02
 3.763365555E+01 1.701527100E+02
 3.760412216E+01 1.709186554E+02
 3.750507736E+01 1.736844788E+02
 3.748682404E+01 1.739912415E+02
 3.740388489E+01 1.760961304E+02
 3.736383438E+01 1.770269165E+02
 3.735545349E+01 1.772000580E+02
 3.730509949E+01 1.789750061E+02
 3.722105408E+01 1.818934937E+02
 3.720562744E+01 1.824399872E+02
 3.708839035E+01 1.865349731E+02
 3.704780197E+01 1.880952911E+02
 3.695436859E+01 1.915521851E+02
 3.685370636E+01 1.955353851E+02
 3.681049347E+01 1.972559357E+02
 3.678561020E+01 1.982489319E+02
 3.660376740E+01 2.052615814E+02
 3.658699799E+01 2.058782654E+02
 3.646703720E+01 2.105552063E+02
 3.641220474E+01 2.126872406E+02
 3.640385437E+01 2.130233765E+02
 3.624541092E+01 2.193310394E+02
 3.616285706E+01 2.221849518E+02
 3.604954529E+01 2.262320557E+02
 3.593510818E+01 2.301998596E+02
 3.583613586E+01 2.333363647E+02
 3.564604950E+01 2.385902405E+02
 3.561864471E+01 2.393710480E+02
 3.560285187E+01 2.397614594E+02
 3.539579010E+01 2.443995667E+02
 3.524826813E+01 2.469374237E+02
 3.515629959E+01 2.487205658E+02
 3.500988007E+01 2.506661377E+02
 3.490583038E+01 2.519738159E+02
 3.480479050E+01 2.527811432E+02
 3.466854858E+01 2.537622833E+02
 3.462169647E+01 2.539501648E+02
 3.449349213E+01 2.543571320E+02
 3.445679855E+01 2.544801788E+02
 3.444370270E+01 2.545000000E+02
 3.430922699E+01 2.545932465E+02
 3.417920303E+01 2.543439789E+02
 3.416580200E+01 2.543034058E+02
 3.415985489E+01 2.542709656E+02
 3.400706863E+01 2.536683655E+02
 3.397040558E+01 2.534394684E+02
 3.384954453E+01 2.526895447E+02
 3.379961777E+01 2.523107452E+02
 3.369139481E+01 2.515017395E+02
 3.365336227E+01 2.511170654E+02
 3.353241730E+01 2.499180756E+02
 3.352677536E+01 2.498473053E+02
 3.349898529E+01 2.494750671E+02
 3.340415573E+01 2.482189026E+02
 3.338644791E+01 2.479595337E+02
 3.328068542E+01 2.464406281E+02
 3.324131012E+01 2.458925629E+02
 3.316199493E+01 2.445834503E+02
 3.309825134E+01 2.435582428E+02
 3.304837799E+01 2.425012207E+02
 3.296577454E+01 2.406965485E+02
 3.293777466E+01 2.399864960E+02
 3.284173584E+01 2.375368652E+02
 3.283003235E+01 2.371649323E+02
 3.273178482E+01 2.340378265E+02
 3.272883987E+01 2.339246521E+02
