TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=22.894 (region 1)"
 STRANDID=452, SOLUTIONTIME=772
 I=189, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.992819595E+01 1.990260162E+02
 3.992837143E+01 1.902309265E+02
 3.992858124E+01 1.803284607E+02
 3.989883804E+01 1.765387573E+02
 3.983913040E+01 1.691470032E+02
 3.979479218E+01 1.693166046E+02
 3.973384476E+01 1.696675568E+02
 3.968187714E+01 1.694768524E+02
 3.961405563E+01 1.692465515E+02
 3.956408691E+01 1.711588898E+02
 3.948750687E+01 1.742463684E+02
 3.944517517E+01 1.757903900E+02
 3.935227585E+01 1.791834564E+02
 3.931686783E+01 1.808656769E+02
 3.921115875E+01 1.859225922E+02
 3.918153381E+01 1.872761841E+02
 3.906430054E+01 1.925213470E+02
 3.903307724E+01 1.940084229E+02
 3.891939545E+01 1.995645447E+02
 3.888362885E+01 2.012107239E+02
 3.875666428E+01 2.070420685E+02
 3.872658157E+01 2.084416656E+02
 3.860135651E+01 2.142461700E+02
 3.859635544E+01 2.144551849E+02
 3.847417068E+01 2.194505157E+02
 3.839088058E+01 2.229371185E+02
 3.832134628E+01 2.258027191E+02
 3.823027039E+01 2.290632324E+02
 3.816624451E+01 2.315520630E+02
 3.806583405E+01 2.344739532E+02
 3.801992416E+01 2.357162781E+02
 3.783992004E+01 2.397444763E+02
 3.782706070E+01 2.400843048E+02
 3.778659821E+01 2.410826569E+02
 3.765373611E+01 2.442212830E+02
 3.759806442E+01 2.451052094E+02
 3.752108383E+01 2.465817566E+02
 3.746339417E+01 2.470070343E+02
 3.736994171E+01 2.477520294E+02
 3.723667526E+01 2.491241913E+02
 3.718511200E+01 2.495257568E+02
 3.704943466E+01 2.504759064E+02
 3.701546860E+01 2.505712891E+02
 3.687793350E+01 2.509280701E+02
 3.685758209E+01 2.509265442E+02
 3.679387283E+01 2.509732208E+02
 3.671445847E+01 2.510294800E+02
 3.667078018E+01 2.509474030E+02
 3.658380127E+01 2.506353607E+02
 3.653178787E+01 2.502797699E+02
 3.644161606E+01 2.499151154E+02
 3.638242722E+01 2.495662384E+02
 3.633147049E+01 2.492243195E+02
 3.622699356E+01 2.484175262E+02
 3.622677994E+01 2.484162140E+02
 3.622617722E+01 2.484094849E+02
 3.613199615E+01 2.473321991E+02
 3.608705521E+01 2.466855316E+02
 3.603817368E+01 2.460688477E+02
 3.600186157E+01 2.454917603E+02
 3.593656921E+01 2.443787842E+02
 3.588151550E+01 2.434600220E+02
 3.583742523E+01 2.425855865E+02
 3.576953125E+01 2.412458649E+02
 3.574106216E+01 2.405582581E+02
 3.566358185E+01 2.387037811E+02
 3.564721298E+01 2.381923676E+02
 3.556836319E+01 2.357438660E+02
 3.556119156E+01 2.354693756E+02
 3.554741669E+01 2.349469452E+02
 3.550357819E+01 2.332756195E+02
 3.548073578E+01 2.324086609E+02
 3.544995880E+01 2.308273315E+02
 3.540782547E+01 2.286816254E+02
 3.540006256E+01 2.280878601E+02
 3.537814713E+01 2.264234314E+02
 3.535541153E+01 2.246901245E+02
 3.534730911E+01 2.240771637E+02
 3.531561279E+01 2.201967926E+02
 3.529726028E+01 2.179643555E+02
 3.527974701E+01 2.143510132E+02
 3.525604630E+01 2.094844818E+02
 3.524792862E+01 2.065975037E+02
 3.522242355E+01 1.975643921E+02
 3.522018051E+01 1.961978149E+02
 3.520547104E+01 1.872694092E+02
 3.519672012E+01 1.819523621E+02
 3.519536972E+01 1.811360474E+02
 3.517748260E+01 1.628706970E+02
 3.517414474E+01 1.594728851E+02
 3.516207123E+01 1.395356293E+02
 3.515823746E+01 1.332248077E+02
 3.515063095E+01 1.142721558E+02
 3.514736938E+01 1.061715775E+02
 3.514538956E+01 9.977865601E+01
 3.514127731E+01 8.646050262E+01
 3.514061356E+01 8.469787598E+01
 3.513933945E+01 8.131043243E+01
 3.513995743E+01 8.741830444E+01
 3.514027023E+01 9.049241638E+01
 3.514319229E+01 1.061123199E+02
 3.514446640E+01 1.129105988E+02
 3.515099335E+01 1.385652466E+02
 3.515309525E+01 1.468069763E+02
 3.516493225E+01 1.793094788E+02
 3.516693497E+01 1.848002930E+02
 3.518630219E+01 2.192303162E+02
 3.518648529E+01 2.195608215E+02
 3.518652344E+01 2.196025696E+02
 3.521227646E+01 2.473886108E+02
 3.521932220E+01 2.516640167E+02
 3.524500275E+01 2.672172241E+02
 3.526585388E+01 2.736050110E+02
 3.528560638E+01 2.796425476E+02
 3.533197403E+01 2.859498901E+02
 3.533532333E+01 2.864042969E+02
 3.534267044E+01 2.867879028E+02
 3.539564133E+01 2.895629272E+02
 3.544024658E+01 2.903335266E+02
 3.546852112E+01 2.908184509E+02
 3.550230408E+01 2.911467590E+02
 3.555625534E+01 2.916749268E+02
 3.561444473E+01 2.921996765E+02
 3.565144348E+01 2.925380249E+02
 3.570489883E+01 2.928638611E+02
 3.575738144E+01 2.931890564E+02
 3.579836273E+01 2.934195557E+02
 3.586942291E+01 2.938478394E+02
