TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=4.059 (region 1)"
 STRANDID=336, SOLUTIONTIME=772
 I=258, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.350498962E+01 1.778655090E+02
 3.350448990E+01 1.816382294E+02
 3.350412750E+01 1.828568726E+02
 3.341088104E+01 1.921424408E+02
 3.340633011E+01 1.929168243E+02
 3.339913940E+01 1.930260468E+02
 3.329763794E+01 1.947033386E+02
 3.319168091E+01 1.932758484E+02
 3.318345261E+01 1.931698456E+02
 3.317753220E+01 1.932630463E+02
 3.306670380E+01 1.951307678E+02
 3.301486969E+01 1.953738098E+02
 3.295479202E+01 1.956065063E+02
 3.287877655E+01 1.969399872E+02
 3.285653305E+01 1.973522491E+02
 3.280032730E+01 1.981624298E+02
 3.276786423E+01 1.986226501E+02
 3.275120544E+01 1.989443359E+02
 3.267902374E+01 2.002589111E+02
 3.260722351E+01 2.016266937E+02
 3.259070969E+01 2.019353485E+02
 3.256578445E+01 2.024613647E+02
 3.248578644E+01 2.041867676E+02
 3.244139099E+01 2.050952454E+02
 3.235933685E+01 2.067323761E+02
 3.229197311E+01 2.081376190E+02
 3.225331116E+01 2.089664459E+02
 3.215198898E+01 2.110512695E+02
 3.211314774E+01 2.118136597E+02
 3.205850220E+01 2.129683990E+02
 3.197417068E+01 2.147234497E+02
 3.185717010E+01 2.171149750E+02
 3.180563164E+01 2.181355591E+02
 3.169763756E+01 2.201010284E+02
 3.168335533E+01 2.203680115E+02
 3.166524696E+01 2.207416687E+02
 3.155942726E+01 2.229395599E+02
 3.152430916E+01 2.236701965E+02
 3.134937668E+01 2.270248108E+02
 3.127851105E+01 2.283085632E+02
 3.116353226E+01 2.302402802E+02
 3.097655106E+01 2.333416748E+02
 3.082023239E+01 2.355467682E+02
 3.062242126E+01 2.384633636E+02
 3.029503250E+01 2.425098877E+02
 3.023235321E+01 2.433549805E+02
 3.017628098E+01 2.440362244E+02
 2.982335281E+01 2.481309357E+02
 2.975182152E+01 2.489792938E+02
 2.968060112E+01 2.497575684E+02
 2.947486496E+01 2.520131989E+02
 2.945132256E+01 2.522794647E+02
 2.926363945E+01 2.542501221E+02
 2.924063873E+01 2.544927673E+02
 2.901973343E+01 2.567531128E+02
 2.901557350E+01 2.567960205E+02
 2.901061440E+01 2.568474426E+02
 2.883608246E+01 2.586175842E+02
 2.879537582E+01 2.590319214E+02
 2.870445061E+01 2.599635925E+02
 2.863749695E+01 2.606648865E+02
 2.854160118E+01 2.616837463E+02
 2.848537064E+01 2.623016968E+02
 2.842205238E+01 2.630157471E+02
 2.834064293E+01 2.638891296E+02
 2.833152199E+01 2.639878845E+02
 2.830865860E+01 2.642247620E+02
 2.821962357E+01 2.651342773E+02
 2.819453239E+01 2.654042053E+02
 2.812948036E+01 2.661545410E+02
 2.809599113E+01 2.665316162E+02
 2.800651360E+01 2.675360107E+02
 2.799497604E+01 2.676759644E+02
 2.790381241E+01 2.687763062E+02
 2.787355042E+01 2.691707153E+02
 2.781406593E+01 2.699070435E+02
 2.777538490E+01 2.703322449E+02
 2.771047974E+01 2.711151733E+02
 2.766306686E+01 2.716965027E+02
 2.760159874E+01 2.725039673E+02
 2.754377937E+01 2.732201233E+02
 2.750209808E+01 2.736941528E+02
 2.745736504E+01 2.742979736E+02
 2.738165283E+01 2.753875122E+02
 2.728736687E+01 2.769584045E+02
 2.726961136E+01 2.772327881E+02
 2.714587784E+01 2.793562012E+02
 2.714400864E+01 2.793891296E+02
 2.699529076E+01 2.816094666E+02
 2.698462677E+01 2.817211914E+02
 2.683473206E+01 2.831893005E+02
 2.670875168E+01 2.842321167E+02
 2.643212891E+01 2.868100586E+02
 2.635562515E+01 2.874990234E+02
 2.624165154E+01 2.881618652E+02
 2.601144791E+01 2.893718567E+02
 2.582944489E+01 2.882331238E+02
 2.568660927E+01 2.872144470E+02
 2.551167107E+01 2.848786621E+02
 2.537375259E+01 2.830102539E+02
 2.519733620E+01 2.790565796E+02
 2.506448746E+01 2.769638977E+02
 2.494181824E+01 2.748137817E+02
 2.472147942E+01 2.704100037E+02
 2.461494827E+01 2.682807922E+02
 2.450772285E+01 2.646404724E+02
 2.443026924E+01 2.623831787E+02
 2.430625534E+01 2.580673218E+02
 2.420188522E+01 2.540876160E+02
 2.401402092E+01 2.484164581E+02
 2.390012169E+01 2.449086609E+02
 2.371004677E+01 2.375735626E+02
 2.360117531E+01 2.343681793E+02
 2.349854469E+01 2.305698395E+02
 2.329089355E+01 2.230185089E+02
 2.317192650E+01 2.174166412E+02
 2.306232262E+01 2.117443085E+02
 2.289352226E+01 2.006928101E+02
 2.287298012E+01 1.991990509E+02
 2.284804153E+01 1.970717926E+02
 2.271349335E+01 1.859552917E+02
