TITLE     = "VTK Data"
VARIABLES = "X"
"Velocity_X"
ZONE T="Slice: Y=8.93 (region 2)"
 STRANDID=366, SOLUTIONTIME=772
 I=182, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 2.699165535E+01 1.767328186E+02
 2.699094582E+01 1.772255249E+02
 2.699085808E+01 1.771865082E+02
 2.696882820E+01 1.820041809E+02
 2.687195587E+01 2.029157257E+02
 2.683517838E+01 2.032084198E+02
 2.674290276E+01 2.039753418E+02
 2.664668465E+01 2.079505310E+02
 2.660951996E+01 2.095230560E+02
 2.655789375E+01 2.109473267E+02
 2.646332550E+01 2.134828339E+02
 2.639643669E+01 2.156221466E+02
 2.631965828E+01 2.181923065E+02
 2.620914650E+01 2.211581421E+02
 2.618698883E+01 2.217693939E+02
 2.616887665E+01 2.223929749E+02
 2.605699921E+01 2.264210510E+02
 2.595307350E+01 2.309864655E+02
 2.592023659E+01 2.326116791E+02
 2.586912346E+01 2.353648224E+02
 2.577877617E+01 2.403501434E+02
 2.573380280E+01 2.427296448E+02
 2.562596512E+01 2.475834656E+02
 2.552706337E+01 2.516203003E+02
 2.543489647E+01 2.543845978E+02
 2.535222626E+01 2.564421692E+02
 2.521986389E+01 2.579282227E+02
 2.515501785E+01 2.590728760E+02
 2.508523560E+01 2.591607361E+02
 2.490471840E+01 2.603324280E+02
 2.476175690E+01 2.601722717E+02
 2.459596062E+01 2.593060913E+02
 2.428038597E+01 2.584174194E+02
 2.426291656E+01 2.584027710E+02
 2.420105171E+01 2.584084167E+02
 2.390925407E+01 2.584754944E+02
 2.383888817E+01 2.585172424E+02
 2.361536598E+01 2.596697693E+02
 2.345465851E+01 2.593469238E+02
 2.333600426E+01 2.599094543E+02
 2.320782852E+01 2.604024658E+02
 2.304327202E+01 2.612097168E+02
 2.303391838E+01 2.612421265E+02
 2.296585464E+01 2.609193115E+02
 2.282886696E+01 2.602731018E+02
 2.281825638E+01 2.601964111E+02
 2.280207062E+01 2.603142395E+02
 2.263088989E+01 2.606070251E+02
 2.253698158E+01 2.589136047E+02
 2.244897842E+01 2.576016541E+02
 2.234657288E+01 2.557670898E+02
 2.226446152E+01 2.543018799E+02
 2.219052696E+01 2.501404114E+02
 2.214560127E+01 2.469946136E+02
 2.210888100E+01 2.431375275E+02
 2.202609444E+01 2.365150299E+02
 2.198093033E+01 2.342514801E+02
 2.189015579E+01 2.447626038E+02
 2.187498474E+01 2.457302856E+02
 2.186225128E+01 2.524962769E+02
 2.177591133E+01 3.032377625E+02
 2.169177628E+01 3.523304443E+02
 2.167689705E+01 3.607326050E+02
 2.166499901E+01 3.603036194E+02
 2.157247162E+01 3.579879761E+02
 2.154917145E+01 3.523374634E+02
 2.148433876E+01 3.335508118E+02
 2.144501495E+01 3.205708923E+02
 2.140024757E+01 3.026617432E+02
 2.136923218E+01 2.859211121E+02
 2.133754539E+01 2.707920837E+02
 2.130326843E+01 2.569860840E+02
 2.128719139E+01 2.490117340E+02
 2.125341225E+01 2.326896973E+02
 2.124674606E+01 2.298679962E+02
 2.121502113E+01 2.116412506E+02
 2.121435928E+01 2.112797089E+02
 2.121029663E+01 2.086150970E+02
 2.118841934E+01 1.941016693E+02
 2.118616295E+01 1.925142212E+02
 2.116752625E+01 1.797149963E+02
 2.116381264E+01 1.772172699E+02
 2.115063286E+01 1.686549835E+02
 2.114630127E+01 1.659482422E+02
 2.113692665E+01 1.602981873E+02
 2.113248253E+01 1.579316864E+02
 2.112576103E+01 1.543974609E+02
 2.112150002E+01 1.541619263E+02
 2.111663818E+01 1.543923645E+02
 2.111271286E+01 1.543484192E+02
 2.110916519E+01 1.554387360E+02
 2.110649681E+01 1.240288391E+02
 2.110302353E+01 7.831874847E+01
 2.110284996E+01 2.264321327E+01
 2.110278511E+01 -1.169908428E+01
 2.110393715E+01 -1.788070488E+01
 2.110441208E+01 -1.985878563E+01
 2.110717964E+01 -1.986126328E+01
 2.110781860E+01 -1.967892838E+01
 2.111330032E+01 -1.023848248E+01
 2.111366653E+01 -9.587338448E+00
 2.111748505E+01 -2.257508993E+00
 2.112233162E+01 7.074211121E+00
 2.112330055E+01 8.832040787E+00
 2.113454819E+01 2.885090637E+01
 2.113850403E+01 3.492107010E+01
 2.115090179E+01 5.340477371E+01
 2.116005325E+01 6.485514832E+01
 2.117224693E+01 7.952778625E+01
 2.118961906E+01 9.641998291E+01
 2.119951248E+01 1.056175919E+02
 2.122904205E+01 1.270341415E+02
 2.123382759E+01 1.303302002E+02
 2.126018143E+01 1.438135834E+02
 2.127656364E+01 1.522952118E+02
 2.128124428E+01 1.539550323E+02
 2.132945061E+01 1.699147034E+02
 2.135626602E+01 1.754233704E+02
 2.138601875E+01 1.811369629E+02
 2.142969704E+01 1.853669739E+02
 2.144592285E+01 1.870376892E+02
 2.145637512E+01 1.872226868E+02
 2.151485062E+01 1.878071747E+02
 2.158868980E+01 1.858228760E+02
 2.159241486E+01 1.857221832E+02
 2.159462738E+01 1.856656494E+02
 2.167583656E+01 1.841933899E+02
 2.172021866E+01 1.851263428E+02
 2.180159187E+01 1.845323639E+02
 2.184989357E+01 1.834880676E+02
 2.193178940E+01 1.774857330E+02
 2.202986336E+01 1.705612030E+02
 2.211893845E+01 1.627382355E+02
 2.221050072E+01 1.544956512E+02
 2.232151031E+01 1.484437561E+02
 2.241208076E+01 1.436336060E+02
 2.250432777E+01 1.406577911E+02
 2.262442780E+01 1.367246246E+02
 2.272596550E+01 1.340380859E+02
 2.283693123E+01 1.313021088E+02
 2.297191238E+01 1.286473694E+02
 2.306489754E+01 1.268247604E+02
 2.314551544E+01 1.256968231E+02
 2.330119705E+01 1.235826950E+02
 2.350994682E+01 1.220590820E+02
 2.362249756E+01 1.211354065E+02
 2.368816185E+01 1.207882004E+02
 2.407778740E+01 1.196674805E+02
 2.418423653E+01 1.194809494E+02
 2.442376709E+01 1.194108582E+02
 2.461877251E+01 1.192302704E+02
 2.469597626E+01 1.190175781E+02
 2.495232391E+01 1.196052628E+02
 2.499424744E+01 1.199991150E+02
 2.514748383E+01 1.216455612E+02
 2.518103790E+01 1.220655441E+02
 2.531118202E+01 1.237053146E+02
 2.532160759E+01 1.238402328E+02
 2.533795166E+01 1.240489197E+02
 2.551790810E+01 1.263235474E+02
 2.564057350E+01 1.280456238E+02
 2.567779541E+01 1.285679016E+02
 2.579777527E+01 1.305642548E+02
 2.580136681E+01 1.306434784E+02
 2.590716553E+01 1.332745056E+02
 2.602329445E+01 1.357695770E+02
 2.604302979E+01 1.362008820E+02
 2.611048126E+01 1.380472107E+02
 2.618558884E+01 1.400763397E+02
 2.619923401E+01 1.405054169E+02
 2.623459244E+01 1.416094360E+02
 2.634587479E+01 1.451253815E+02
 2.643198586E+01 1.484778900E+02
 2.648272705E+01 1.504863434E+02
 2.653260040E+01 1.527037201E+02
 2.662016296E+01 1.563856964E+02
 2.674628830E+01 1.646242371E+02
 2.675126839E+01 1.649481964E+02
 2.675415421E+01 1.651824493E+02
 2.687717819E+01 1.747157440E+02
 2.693364525E+01 1.755037689E+02
 2.699165535E+01 1.767328186E+02
